gene	discovery_effect_adenoma_minus_normal	bootstrap_effect_median	bootstrap_ci_low	bootstrap_ci_high	direction_stability	bootstrap_sign_p	mean_expression_discovery	bootstrap_sign_q	excluded_gene	ci_excludes_zero	eligible	selection_magnitude	selected	logFC	AveExpr	t	P.Value	adj.P.Val	B	limma_direction_match	limma_fdr_pass	bootstrap_stability_pass	stable_core	arm	core	selected12
LGALS3	-0.629991	-0.63404036	-0.870623950660229	-0.355027202516794	1	0.000999000999000999	0.011975831	0.0126510092688221	FALSE	TRUE	TRUE	0.629991	TRUE	-0.632631034679067	0.0119758330421622	-6.19332317747813	3.14928429354998e-07	0.000718934584951051	6.65625738670491	TRUE	TRUE	TRUE	TRUE	down	TRUE	TRUE
SRI	-0.49602288	-0.49581528	-0.651828701794148	-0.321294511109591	1	0.000999000999000999	0.07207652	0.0126510092688221	FALSE	TRUE	TRUE	0.49602288	TRUE	-0.489016038155681	0.0720765231162162	-6.04622735393135	4.69355041587107e-07	0.000718934584951051	6.27654233824137	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
RNF43	0.4764946	0.4774106	0.253895629197359	0.685984052717686	1	0.000999000999000999	0.010522959	0.0126510092688221	FALSE	TRUE	TRUE	0.4764946	TRUE	0.474688784834349	0.0105229609486487	6.08947403992544	4.3676169629317e-07	0.000718934584951051	6.34867406919444	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
IL27RA	0.17146082	0.17199478	0.0979705661535263	0.246839733794332	1	0.000999000999000999	0.0028930728	0.0126510092688221	FALSE	TRUE	TRUE	0.17146082	FALSE	0.170562518155167	0.00289307220270271	6.09448688864118	4.13202368673027e-07	0.000718934584951051	6.39815679193011	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
SOX4	0.39757302	0.3987538	0.236581550166011	0.55647551715374	1	0.000999000999000999	0.01562952	0.0126510092688221	FALSE	TRUE	TRUE	0.39757302	TRUE	0.392421773137814	0.0156295083024324	5.92453384577981	7.15615117803512e-07	0.000876914765356424	5.88225175706267	TRUE	TRUE	TRUE	TRUE	up	TRUE	TRUE
ASCL2	0.50405955	0.50497675	0.283549062162638	0.745549570024013	1	0.000999000999000999	0.0049427166	0.0126510092688221	FALSE	TRUE	TRUE	0.50405955	TRUE	0.499044533279113	0.00494272108108108	5.84006756778883	9.58600489474846e-07	0.000978890866502063	5.60907892778625	TRUE	TRUE	TRUE	TRUE	up	TRUE	TRUE
CHP2	-0.5934963	-0.59324306	-0.790224429965019	-0.40287895873189	1	0.000999000999000999	0.09172265	0.0126510092688221	FALSE	TRUE	TRUE	0.5934963	TRUE	-0.577784684105271	0.0917226557702703	-5.69489239701492	1.43358381135531e-06	0.00117212967412469	5.2258498978211	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
SLC6A6	0.37944853	0.37956613	0.198750491440296	0.565663416683674	1	0.000999000999000999	0.0058758785	0.0126510092688221	FALSE	TRUE	TRUE	0.37944853	TRUE	0.377343234731296	0.00587588061621621	5.69164732047784	1.53044514329975e-06	0.00117212967412469	5.16879855943105	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
ATP5MC3	-0.48027578	-0.4884897	-0.678159157931805	-0.266905742138624	1	0.000999000999000999	0.07190369	0.0126510092688221	FALSE	TRUE	TRUE	0.48027578	TRUE	-0.490833014871886	0.0719036983783784	-5.49702649300348	2.6864847599596e-06	0.00164600921242725	4.63479174281417	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
LHFPL7	0.11603244	0.11631201	0.0600365503691137	0.168102318048477	1	0.000999000999000999	0.004416168	0.0126510092688221	FALSE	TRUE	TRUE	0.11603244	FALSE	0.114817131247409	0.00441616871621622	5.50095596988454	2.65321638320937e-06	0.00164600921242725	4.64651778433518	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
C15orf48	-0.5671823	-0.56865966	-0.775945611298084	-0.325283541530371	1	0.000999000999000999	0.10166435	0.0126510092688221	FALSE	TRUE	TRUE	0.5671823	TRUE	-0.566234720169745	0.101664359567568	-5.3817599367255	3.87085759938318e-06	0.00190713772756869	4.29111820828265	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
TMEM171	-0.31175685	-0.3131211	-0.421199408918619	-0.174083958566189	1	0.000999000999000999	0.034166917	0.0126510092688221	FALSE	TRUE	TRUE	0.31175685	FALSE	-0.306968740812447	0.0341669116405405	-5.37739350674811	3.92473957139033e-06	0.00190713772756869	4.27811196279686	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
CYP4X1	0.25991496	0.26034057	0.130106462910771	0.392874815315008	1	0.000999000999000999	0.0025124499	0.0126510092688221	FALSE	TRUE	TRUE	0.25991496	TRUE	0.259352237022534	0.00251244704054054	5.35917627907516	4.3577490102761e-06	0.00190713772756869	4.18408123011055	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
CNTN4-AS1	-0.084341824	-0.085180305	-0.110932968370616	-0.0564826996065676	1	0.000999000999000999	0.0067478335	0.0126510092688221	FALSE	TRUE	TRUE	0.084341824	FALSE	-0.0853434385363898	0.00674783276216216	-5.34580196706537	4.33745816717403e-06	0.00190713772756869	4.18404110106519	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
FABP1	-0.6395843	-0.6382067	-0.918600429594517	-0.387282679975033	1	0.000999000999000999	0.052314155	0.0126510092688221	FALSE	TRUE	TRUE	0.6395843	TRUE	-0.625338705813392	0.0523141452432432	-5.2812953839655	5.33197091757234e-06	0.00206043012053297	3.99008451372627	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
LGALS4	-0.5996236	-0.59609747	-0.871893173456192	-0.348966401815414	1	0.000999000999000999	0.0062964093	0.0126510092688221	FALSE	TRUE	TRUE	0.5996236	TRUE	-0.604310084814453	0.00629641098648648	-5.29202541613337	5.38059114224376e-06	0.00206043012053297	3.98572004084872	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
CEMIP	0.6983576	0.6943306	0.336061981320381	1.10813592374325	1	0.000999000999000999	0.003602191	0.0126510092688221	FALSE	TRUE	TRUE	0.6983576	TRUE	0.693578070041502	0.00360220367567567	5.19397523557695	7.31712169381391e-06	0.00233896257247458	3.69655965870517	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
ZNRF3	0.5048981	0.502597	0.27044947296381	0.740245370566845	1	0.000999000999000999	0.0021580288	0.0126510092688221	FALSE	TRUE	TRUE	0.5048981	TRUE	0.493704536321476	0.00215802937837838	5.20984984066088	6.9621213473737e-06	0.00233896257247458	3.74333317912139	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
AXIN2	0.42774308	0.42650798	0.211632934585214	0.651855410635471	1	0.000999000999000999	0.03514409	0.0126510092688221	FALSE	TRUE	TRUE	0.42774308	TRUE	0.42414270203647	0.0351441015675676	5.18114362613963	7.29728766690856e-06	0.00233896257247458	3.69473564265167	TRUE	TRUE	TRUE	TRUE	up	TRUE	TRUE
CYCS	-0.40969035	-0.40858287	-0.562196189165115	-0.238016560673714	1	0.000999000999000999	0.052710436	0.0126510092688221	FALSE	TRUE	TRUE	0.40969035	TRUE	-0.409760560399178	0.0527104378972973	-5.16680017900911	7.63493576782953e-06	0.00233896257247458	3.65220288739397	TRUE	TRUE	TRUE	TRUE	down	TRUE	TRUE
DPEP1	0.5104067	0.5047452	0.244460769742727	0.792924101650715	1	0.000999000999000999	0.00890304	0.0126510092688221	FALSE	TRUE	TRUE	0.5104067	TRUE	0.512140243410315	0.00890304404054054	5.10907482366833	9.5439910620168e-06	0.00278457301128462	3.44671701571431	TRUE	TRUE	TRUE	TRUE	up	TRUE	TRUE
SDC3	0.34583938	0.3447019	0.169948872178793	0.544590991735458	1	0.000999000999000999	0.0015790559	0.0126510092688221	FALSE	TRUE	TRUE	0.34583938	TRUE	0.343356140560077	0.0015790609054054	5.08475043682626	1.0297895187489e-05	0.0028679638097157	3.37523964436829	TRUE	TRUE	TRUE	TRUE	up	TRUE	TRUE
DHRS11	-0.5168385	-0.5150502	-0.716035753488541	-0.3252331122756	1	0.000999000999000999	0.03144986	0.0126510092688221	FALSE	TRUE	TRUE	0.5168385	TRUE	-0.506831789428999	0.031449867972973	-5.00987990068774	1.27658025329581e-05	0.0029378217143831	3.17122897015162	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
CA2	-0.50416976	-0.5125221	-0.68166378736496	-0.308551739156246	1	0.000999000999000999	0.06303602	0.0126510092688221	FALSE	TRUE	TRUE	0.50416976	TRUE	-0.499139216235935	0.0630360291756757	-4.97079475651195	1.4142539150064e-05	0.0029378217143831	3.07277971553127	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
EPHB3	0.45734045	0.45566678	0.233486159145832	0.717114707827568	1	0.000999000999000999	0.0034419443	0.0126510092688221	FALSE	TRUE	TRUE	0.45734045	TRUE	0.450305212659286	0.00344194628378378	4.97072980028087	1.46976441543926e-05	0.0029378217143831	3.04088342879265	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
COX5A	-0.42020017	-0.4247046	-0.598913602530956	-0.231265577673912	1	0.000999000999000999	0.108259514	0.0126510092688221	FALSE	TRUE	TRUE	0.42020017	TRUE	-0.428479233859834	0.108259532735135	-4.9554903821824	1.48377871297937e-05	0.0029378217143831	3.02769467372897	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
LGR5	0.41682506	0.41163814	0.222023676335812	0.651624126732349	1	0.000999000999000999	0.0065720743	0.0126510092688221	FALSE	TRUE	TRUE	0.41682506	TRUE	0.40934629716739	0.00657207322972973	5.02023676939461	1.25957284698359e-05	0.0029378217143831	3.18591162722527	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
CD9	-0.3971	-0.3981822	-0.558650772273541	-0.232245069742203	1	0.000999000999000999	0.057808194	0.0126510092688221	FALSE	TRUE	TRUE	0.3971	TRUE	-0.402597269424247	0.0578081955	-5.01305442651228	1.23858928031991e-05	0.0029378217143831	3.1973989151559	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
NDUFA1	-0.37203327	-0.3697032	-0.537586969137192	-0.209964857250452	1	0.000999000999000999	0.035243697	0.0126510092688221	FALSE	TRUE	TRUE	0.37203327	TRUE	-0.371032488348176	0.0352437002837838	-4.9344458951789	1.58493535021816e-05	0.0029378217143831	2.96574114309254	TRUE	TRUE	TRUE	TRUE	down	TRUE	TRUE
MPC2	-0.3113274	-0.31253922	-0.440761461853981	-0.171229625120759	1	0.000999000999000999	0.038999178	0.0126510092688221	FALSE	TRUE	TRUE	0.3113274	FALSE	-0.321920039008881	0.0389991701189189	-4.98603683228429	1.34822001318126e-05	0.0029378217143831	3.117705785552	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
TSPAN7	-0.28988668	-0.2942366	-0.397380041331053	-0.139560733735561	1	0.000999000999000999	0.07236084	0.0126510092688221	FALSE	TRUE	TRUE	0.28988668	FALSE	-0.292016248576254	0.0723608433783784	-4.92969734708433	1.60868815989507e-05	0.0029378217143831	2.95176846841763	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
LTBP1	0.28924182	0.28854614	0.153550054877996	0.432193172723055	1	0.000999000999000999	0.009702628	0.0126510092688221	FALSE	TRUE	TRUE	0.28924182	TRUE	0.287655363604438	0.00970263085810811	4.93744489721789	1.63025849990249e-05	0.0029378217143831	2.94351306281977	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
MOCS1	-0.14160255	-0.14137468	-0.187371487542987	-0.0919791802763939	1	0.000999000999000999	0.022733623	0.0126510092688221	FALSE	TRUE	TRUE	0.14160255	FALSE	-0.140565696009852	0.0227336203243243	-4.99799530895577	1.2985576581632e-05	0.0029378217143831	3.15297026698155	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
AKR1B1	-0.090158165	-0.09097391	-0.120263571664691	-0.0623923714272678	1	0.000999000999000999	0.0032779437	0.0126510092688221	FALSE	TRUE	TRUE	0.090158165	FALSE	-0.0899357011485221	0.00327794348108108	-4.9313654203291	1.60030438262204e-05	0.0029378217143831	2.95667651407408	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
BSG	-0.54873323	-0.5418382	-0.739563666284084	-0.376542319357395	1	0.000999000999000999	0.04238669	0.0126510092688221	FALSE	TRUE	TRUE	0.54873323	TRUE	-0.536109044864917	0.0423866781027027	-4.88570761999742	1.85953751051662e-05	0.00320287474732985	2.81650779681756	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
ARF3	-0.32750735	-0.32645434	-0.460454646497965	-0.187244072556496	1	0.000999000999000999	0.036105063	0.0126510092688221	FALSE	TRUE	TRUE	0.32750735	FALSE	-0.324937973862035	0.0361050591081081	-4.87957963046836	1.88189147876407e-05	0.00320287474732985	2.80445230801991	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
CALM1	-0.3683679	-0.37330455	-0.546006432175636	-0.180501568317413	1	0.000999000999000999	0.031672627	0.0126510092688221	FALSE	TRUE	TRUE	0.3683679	TRUE	-0.376069526361208	0.0316726290540541	-4.80663649554737	2.36336846514345e-05	0.00367140716167231	2.59057993916186	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
LRRC36	0.27030173	0.26922715	0.122895560972393	0.426635754108429	1	0.000999000999000999	0.011198619	0.0126510092688221	FALSE	TRUE	TRUE	0.27030173	TRUE	0.26957177354012	0.0111986222445946	4.81804102569613	2.33469558891223e-05	0.00367140716167231	2.60482135906128	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
ZNF503	0.2449439	0.24182001	0.122415625862777	0.391752018034458	1	0.000999000999000999	0.015756708	0.0126510092688221	FALSE	TRUE	TRUE	0.2449439	TRUE	0.239039409921495	0.0157567101310811	4.80212302547325	2.39687100484564e-05	0.00367140716167231	2.57736825360621	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
CTTNBP2	0.15943724	0.15752435	0.0876121491193771	0.24424133785069	1	0.000999000999000999	0.0027703703	0.0126510092688221	FALSE	TRUE	TRUE	0.15943724	FALSE	0.156998746991709	0.00277037226891892	4.83506389896569	2.22257973221063e-05	0.00367140716167231	2.65145971526257	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
STBD1	-0.2994415	-0.30052972	-0.408849182724953	-0.197714782878757	1	0.000999000999000999	0.015455652	0.0126510092688221	FALSE	TRUE	TRUE	0.2994415	FALSE	-0.290792984272162	0.0154556462297297	-4.77324677302657	2.65826247567221e-05	0.0039724815093765	2.48186975119414	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
SLC25A5	-0.43387944	-0.43589723	-0.631731453537941	-0.220588910579682	1	0.000999000999000999	0.07840139	0.0126510092688221	FALSE	TRUE	TRUE	0.43387944	TRUE	-0.437096779562535	0.0784013932702703	-4.72787139504486	3.02037603006472e-05	0.00411240976360146	2.36041139691815	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
NDRG1	-0.4067776	-0.40271592	-0.54004734903574	-0.275909511744976	1	0.000999000999000999	0.044160727	0.0126510092688221	FALSE	TRUE	TRUE	0.4067776	TRUE	-0.396004917796463	0.0441607331486486	-4.74274384694798	2.88384205465518e-05	0.00411240976360146	2.40380708271971	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
ZNF703	0.33392027	0.335614	0.154873792827129	0.49569870904088	1	0.000999000999000999	0.0020636674	0.0126510092688221	FALSE	TRUE	TRUE	0.33392027	TRUE	0.326823930396074	0.00206367022513514	4.74914867653463	2.92389616789781e-05	0.00411240976360146	2.39500717509907	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
SQOR	-0.32557386	-0.32644695	-0.462187009304762	-0.186385440826416	1	0.000999000999000999	0.03753755	0.0126510092688221	FALSE	TRUE	TRUE	0.32557386	FALSE	-0.325725088541322	0.0375375500918919	-4.73050309645971	2.99576006151213e-05	0.00411240976360146	2.36808806545328	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
HSPA1A	-0.40205288	-0.4048322	-0.519070480763912	-0.286133991926908	1	0.000999000999000999	0.08860319	0.0126510092688221	FALSE	TRUE	TRUE	0.40205288	TRUE	-0.404746968123438	0.0886032127648649	-4.70956867060369	3.19718179464454e-05	0.00425850714256241	2.3070495811332	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
TMEM158	0.102367386	0.10349021	0.0553933537565172	0.147442894056439	1	0.000999000999000999	0.009840986	0.0126510092688221	FALSE	TRUE	TRUE	0.102367386	FALSE	0.10178384769616	0.00984098902162162	4.67196195045381	3.59312161737755e-05	0.00468405449993027	2.19755916396552	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
APLP2	-0.33472934	-0.331061	-0.490374466776848	-0.180906643345952	1	0.000999000999000999	0.0077904626	0.0126510092688221	FALSE	TRUE	TRUE	0.33472934	FALSE	-0.334622075943535	0.00779046217972973	-4.66548516562609	3.78551684543489e-05	0.00478599610094479	2.15273589951677	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
NDUFAB1	-0.2315521	-0.23147613	-0.338488584011793	-0.114323399215937	1	0.000999000999000999	0.035589468	0.0126510092688221	FALSE	TRUE	TRUE	0.2315521	FALSE	-0.237572413005379	0.0355894685	-4.65157825507793	3.82754706946784e-05	0.00478599610094479	2.13830091221522	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
IMPA2	-0.2462538	-0.24643308	-0.354447232931852	-0.130930967628956	1	0.000999000999000999	0.04199146	0.0126510092688221	FALSE	TRUE	TRUE	0.2462538	FALSE	-0.255434190574783	0.0419914651864865	-4.62652957462508	4.13634686343894e-05	0.00487373023697892	2.06556812963077	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
UQCRFS1	-0.23350224	-0.23222175	-0.344954367727041	-0.138956316933036	1	0.000999000999000999	0.03976756	0.0126510092688221	FALSE	TRUE	TRUE	0.23350224	FALSE	-0.23375166546947	0.0397675637918919	-4.63827481902784	3.9886097251937e-05	0.00487373023697892	2.09966017776411	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
GLRX2	-0.10141659	-0.10301927	-0.142737450823188	-0.0548838683404028	1	0.000999000999000999	0.0085709095	0.0126510092688221	FALSE	TRUE	TRUE	0.10141659	FALSE	-0.103900607210592	0.00857091107972973	-4.63090611796053	4.08067688653391e-05	0.00487373023697892	2.07826907846706	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
MSX2	0.4173779	0.4134304	0.187865725904703	0.684177084267139	1	0.000999000999000999	0.008359566	0.0126510092688221	FALSE	TRUE	TRUE	0.4173779	TRUE	0.413514335469062	0.00835956962162162	4.628320497562	4.24448996208638e-05	0.00490679056560439	2.0454344663741	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
TUSC1	-0.18521194	-0.18810764	-0.25154949426651	-0.112666779942811	1	0.000999000999000999	0.040538467	0.0126510092688221	FALSE	TRUE	TRUE	0.18521194	FALSE	-0.188027324253649	0.0405384692027027	-4.58418120932594	4.71517247842493e-05	0.0053499744028351	1.94282840520922	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
LRRC19	-0.34771597	-0.35158134	-0.484830068796873	-0.211130802333355	1	0.000999000999000999	0.077779785	0.0126510092688221	FALSE	TRUE	TRUE	0.34771597	TRUE	-0.342115545052	0.0777797831891892	-4.56434931963161	5.01297914864203e-05	0.00558445877158723	1.88544922270539	TRUE	TRUE	TRUE	TRUE	down	TRUE	TRUE
CCL14	-0.09366474	-0.0916953	-0.13011896982789	-0.0528259890154004	1	0.000999000999000999	0.007250839	0.0126510092688221	FALSE	TRUE	TRUE	0.09366474	FALSE	-0.0925683485320489	0.00725084120540541	-4.5561265869837	5.14181752389683e-05	0.00562569928016355	1.86167776047783	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
ENC1	0.34196734	0.3406503	0.144284012168646	0.56125453710556	1	0.000999000999000999	0.0027457615	0.0126510092688221	FALSE	TRUE	TRUE	0.34196734	TRUE	0.338967690856933	0.00274576204864865	4.54726426298673	5.44424265658587e-05	0.00565173001987822	1.81214192981372	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
SLC17A1	-0.16522539	-0.16526198	-0.22362942956388	-0.107187680527568	1	0.000999000999000999	0.017660372	0.0126510092688221	FALSE	TRUE	TRUE	0.16522539	FALSE	-0.159785781038007	0.0176603669459459	-4.5462339339699	5.30114524545573e-05	0.00565173001987822	1.83309374720177	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
KIF3C	0.14105037	0.1405488	0.0648982048034668	0.223744058981538	1	0.000999000999000999	0.0054068277	0.0126510092688221	FALSE	TRUE	TRUE	0.14105037	FALSE	0.138361065037674	0.00540682711486487	4.54153891142966	5.39629543655969e-05	0.00565173001987822	1.81687612065431	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
DRD2	0.05871851	0.05954043	0.0299770373851061	0.0876223430037498	1	0.000999000999000999	0.0015346428	0.0126510092688221	FALSE	TRUE	TRUE	0.05871851	FALSE	0.0589601905388743	0.00153464262635135	4.53225592916331	5.53458138065437e-05	0.00565173001987822	1.79273384157421	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
ITGA9	0.17727223	0.17621088	0.0753186101093888	0.281191925704479	1	0.000999000999000999	0.0037128546	0.0126510092688221	FALSE	TRUE	TRUE	0.17727223	FALSE	0.175721032815147	0.00371285222972973	4.53103471180707	5.72183392659082e-05	0.0057471600767577	1.76555705038779	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
ETHE1	-0.50222063	-0.4986599	-0.729083766043186	-0.259525553882122	1	0.000999000999000999	0.005585316	0.0126510092688221	FALSE	TRUE	TRUE	0.50222063	TRUE	-0.499671104589575	0.00558531498108108	-4.50144476787109	6.26424518774918e-05	0.00599492783984535	1.68073597450931	TRUE	TRUE	TRUE	TRUE	down	TRUE	TRUE
GDF15	0.40532106	0.40207547	0.235349282622337	0.592505712807178	1	0.000999000999000999	0.0060460777	0.0126510092688221	FALSE	TRUE	TRUE	0.40532106	TRUE	0.396502331022853	0.00604607418918919	4.50014861539054	6.28912737600373e-05	0.00599492783984535	1.67702387965667	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
ATP5MG	-0.2975394	-0.29847896	-0.441804587841034	-0.155544988811016	1	0.000999000999000999	0.03099282	0.0126510092688221	FALSE	TRUE	TRUE	0.2975394	FALSE	-0.303007714895236	0.0309928225297297	-4.48710298066462	6.3598875402309e-05	0.00599492783984535	1.66259211061168	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
SLC7A5	0.30587047	0.30385363	0.129347436502576	0.492662789672613	1	0.000999000999000999	0.0047529605	0.0126510092688221	FALSE	TRUE	TRUE	0.30587047	TRUE	0.30123764189625	0.0047529543	4.49902602986445	6.31075615158608e-05	0.00599492783984535	1.67380910152021	TRUE	TRUE	TRUE	TRUE	up	TRUE	TRUE
FAM162A	-0.3340822	-0.33564353	-0.509494069218636	-0.149293300136924	1	0.000999000999000999	0.06265628	0.0126510092688221	FALSE	TRUE	TRUE	0.3340822	FALSE	-0.341739893645181	0.0626562788648649	-4.46222272822914	6.86516785497996e-05	0.00627804230559137	1.59103684438671	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
RBKS	-0.11946683	-0.11958064	-0.16461980342865	-0.0793394722044468	1	0.000999000999000999	0.011811736	0.0126510092688221	FALSE	TRUE	TRUE	0.11946683	FALSE	-0.118581100058449	0.0118117364702703	-4.46577147498496	6.79075681647757e-05	0.00627804230559137	1.60123608950024	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
TBX3	0.28470665	0.28510287	0.115428022108972	0.466702666133642	0.999	0.002	0.0011680534	0.015846696449565	FALSE	TRUE	TRUE	0.28470665	TRUE	0.28070207358651	0.00116805504054054	4.46218961576049	7.06252916981346e-05	0.0063635465034481	1.56844090686374	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
GHITM	-0.32921726	-0.33107674	-0.48781968280673	-0.162882485613227	1	0.000999000999000999	0.07698636	0.0126510092688221	FALSE	TRUE	TRUE	0.32921726	FALSE	-0.333348576614422	0.0769863567432433	-4.44233235464848	7.29730197586307e-05	0.0064797926385671	1.53391418027374	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
SEMA3F	0.25506988	0.2565862	0.10728108920157	0.397370084375143	0.999	0.002	0.0019257318	0.015846696449565	FALSE	TRUE	TRUE	0.25506988	TRUE	0.25146417029576	0.0019257258054054	4.43771450735781	7.61001143435472e-05	0.00666093429404162	1.49856414053695	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
LZTS3	0.2262522	0.22345364	0.100107794068754	0.370724086463451	1	0.000999000999000999	0.010683437	0.0126510092688221	FALSE	TRUE	TRUE	0.2262522	TRUE	0.223901494719161	0.0106834329608108	4.42330399484189	7.8334922354423e-05	0.00675997280655704	1.46935735732931	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
PKIB	-0.39364296	-0.39134625	-0.564293342828751	-0.214489276707172	1	0.000999000999000999	0.047947392	0.0126510092688221	FALSE	TRUE	TRUE	0.39364296	TRUE	-0.389483127209366	0.0479473884378378	-4.38484768074467	8.70197922102762e-05	0.00720500360638327	1.36924669648253	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
PDLIM1	-0.32614437	-0.3235847	-0.479129031300545	-0.146904887631536	1	0.000999000999000999	0.054924957	0.0126510092688221	FALSE	TRUE	TRUE	0.32614437	FALSE	-0.327684297797563	0.0549249563648649	-4.3849808712496	8.69843621454737e-05	0.00720500360638327	1.36962748645242	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
SLC22A5	-0.20874028	-0.2097213	-0.298901449143887	-0.0999833120033145	0.999	0.002	0.021860868	0.015846696449565	FALSE	TRUE	TRUE	0.20874028	FALSE	-0.205698505871393	0.0218608707297297	-4.38497427113388	8.69861175118006e-05	0.00720500360638327	1.36960861672267	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
SLC20A1	-0.33945513	-0.34242228	-0.454172207415104	-0.218614167720079	1	0.000999000999000999	0.04685424	0.0126510092688221	FALSE	TRUE	TRUE	0.33945513	FALSE	-0.334700580299988	0.0468542412378378	-4.36123969670953	9.35286481788805e-05	0.00754013193936843	1.30180739467218	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
CPNE7	0.24887317	0.24068215	0.111828747019172	0.425646281987429	1	0.000999000999000999	0.002298354	0.0126510092688221	FALSE	TRUE	TRUE	0.24887317	TRUE	0.249989209378285	0.00229835553243244	4.37036494402781	9.34094952642472e-05	0.00754013193936843	1.30684953946305	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
PCK1	-0.6020564	-0.60729563	-0.907538415491581	-0.243793984875083	1	0.000999000999000999	0.10194124	0.0126510092688221	FALSE	TRUE	TRUE	0.6020564	TRUE	-0.587513971649726	0.101941226612162	-4.30980534986874	0.000109406674536313	0.00774047728272408	1.15526992453918	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
CAMK2N1	-0.4252074	-0.421352	-0.632793071866036	-0.177100066840649	0.999	0.002	0.0018604938	0.015846696449565	FALSE	TRUE	TRUE	0.4252074	TRUE	-0.421648038424357	0.00186049457567567	-4.32878757724862	0.000105966796822098	0.00774047728272408	1.18893121774984	TRUE	TRUE	TRUE	TRUE	down	TRUE	FALSE
L1TD1	0.41076347	0.41249266	0.198340591788292	0.651724049448967	1	0.000999000999000999	0.030479878	0.0126510092688221	FALSE	TRUE	TRUE	0.41076347	TRUE	0.408028971744596	0.0304798770202703	4.33030046536632	0.000103842017341212	0.00774047728272408	1.20554869850126	TRUE	TRUE	TRUE	TRUE	up	TRUE	FALSE
