module	context	n_genes	direction	direction_sign	p_value	fdr	signed_evidence
M01	Disc.
common	2186	Up	1	0.866745918066311	0.866745918066311	0.0621081949734994
M02	Disc.
common	2184	Up	1	0.0223971809757463	0.0283757756631883	1.54705225802302
M03	Disc.
common	993	Up	1	1.64546078205088e-16	4.52501715063992e-16	12
M04	Disc.
common	812	Down	-1	9.1905220912222e-26	1.01095743003444e-24	-12
M05	Disc.
common	512	Down	-1	3.93882993753231e-24	2.16635646564277e-23	-12
M06	Disc.
common	231	Up	1	8.4162186583704e-18	3.08594684140248e-17	12
M07	Disc.
common	151	Down	-1	0.0232165437244268	0.0283757756631883	-1.54705225802302
M08	Disc.
common	89	Down	-1	3.49388452557062e-11	6.40545496354614e-11	-10.1934500179661
M09	Disc.
common	72	Down	-1	5.9654910671767e-13	1.31240803477887e-12	-11.8819311194553
M10	Disc.
common	47	Down	-1	5.84000236211426e-05	9.1771465690367e-05	-4.03729233208387
M11	Disc.
common	43	Up	1	0.0874249308970466	0.0961674239867513	1.01697201713808
M01	Disc.
ABS	2186	Up	1	0.000903439016927578	0.00124222864827542	2.90579845927622
M02	Disc.
ABS	2184	Down	-1	0.299913459397849	0.299913459397849	-0.523004043706791
M03	Disc.
ABS	993	Up	1	8.69066805218864e-24	4.77986742870375e-23	12
M04	Disc.
ABS	812	Down	-1	5.94528035598223e-32	6.53980839158046e-31	-12
M05	Disc.
ABS	512	Down	-1	3.61099461267827e-23	1.32403135798203e-22	-12
M06	Disc.
ABS	231	Up	1	4.73136192669703e-16	1.04089962387335e-15	12
M07	Disc.
ABS	151	Down	-1	3.63177751401601e-05	5.70707895059658e-05	-4.24358611946589
M08	Disc.
ABS	89	Down	-1	2.0321434436974e-16	5.58839447016786e-16	-12
M09	Disc.
ABS	72	Down	-1	2.02893292457744e-13	3.71971036172531e-13	-12
M10	Disc.
ABS	47	Down	-1	0.0216508567241533	0.0264621582184096	-1.57737473822401
M11	Disc.
ABS	43	Up	1	0.116713048703449	0.128384353573794	0.891487901271953
M01	Disc.
GOB	2186	Down	-1	0.770123372107587	0.770123372107587	-0.113439696212414
M02	Disc.
GOB	2184	Up	1	0.00220087339314227	0.0034585153320807	2.46111029469304
M03	Disc.
GOB	993	Up	1	4.68440539188191e-05	0.000103056918621402	3.98692284698777
M04	Disc.
GOB	812	Down	-1	7.27830147260062e-17	8.00613161986068e-16	-12
M05	Disc.
GOB	512	Down	-1	2.9734109038814e-11	1.63537599713477e-10	-9.78638238079721
M06	Disc.
GOB	231	Up	1	4.58031852130891e-08	1.25958759335995e-07	6.89977162571241
M07	Disc.
GOB	151	Down	-1	5.12538862881728e-10	1.87930916389967e-09	-8.72600176852596
M08	Disc.
GOB	89	Up	1	0.586448834076481	0.716770797204588	0.144619697083736
M09	Disc.
GOB	72	Down	-1	0.0256944779212067	0.0353299071416593	-1.45185750402901
M10	Disc.
GOB	47	Down	-1	0.000341386421986623	0.000625875106975476	-3.20351232136279
M11	Disc.
GOB	43	Down	-1	0.707020958480062	0.770123372107587	-0.113439696212414
M01	Disc.
TAC	2186	Down	-1	0.0060299208652474	0.00663291295177214	-2.17829570220608
M02	Disc.
TAC	2184	Up	1	2.47298051574251e-05	3.40034820914596e-05	4.46847660720265
M03	Disc.
TAC	993	Up	1	1.68783023240097e-11	3.09435542606844e-11	10.5094298035278
M04	Disc.
TAC	812	Down	-1	4.88863123812091e-14	1.34437359048325e-13	-12
M05	Disc.
TAC	512	Down	-1	4.70440211426726e-22	5.17484232569398e-21	-12
M06	Disc.
TAC	231	Up	1	6.5958288912705e-20	3.62770589019877e-19	12
M07	Disc.
TAC	151	Up	1	0.000183827406505882	0.000224677941284967	3.64843956420071
M08	Disc.
TAC	89	Down	-1	1.56345264559284e-13	3.43959582030424e-13	-12
M09	Disc.
TAC	72	Down	-1	5.85389071190207e-17	2.14642659436409e-16	-12
M10	Disc.
TAC	47	Down	-1	1.84364168000905e-05	2.89715121144279e-05	-4.53802883700839
M11	Disc.
TAC	43	Up	1	0.0125335415435953	0.0125335415435953	1.90192619512577
M01	Held
common	1801	Down	-1	0.215456952744706	0.237002648019176	-0.625246801611451
M02	Held
common	1958	Up	1	2.72504066353605e-05	4.28220675698522e-05	4.36833236757638
M03	Held
common	876	Up	1	4.87858561401194e-11	1.34161104385328e-10	9.87237337536858
M04	Held
common	760	Down	-1	6.64875232858664e-20	3.65681378072265e-19	-12
M05	Held
common	437	Down	-1	7.53760360527478e-21	8.29136396580225e-20	-12
M06	Held
common	202	Up	1	7.15765223962315e-16	2.62447248786182e-15	12
M07	Held
common	132	Down	-1	5.60987222297273e-08	1.234171889054e-07	-6.9086243498093
M08	Held
common	81	Down	-1	0.160371443308918	0.19600954182201	-0.70772278650179
M09	Held
common	67	Down	-1	1.82258662326366e-06	3.34140880931671e-06	-5.47607038674767
M10	Held
common	41	Down	-1	5.43879898000364e-05	7.47834859750501e-05	-4.12619429440456
M11	Held
common	24	Up	1	0.650072094884055	0.650072094884055	0.187038476166303
M01	Held
ABS	1801	Up	1	0.368813884500605	0.45077252550074	0.346042561984941
M02	Held
ABS	1958	Up	1	0.0250643208427168	0.0344634411587356	1.4626413606188
M03	Held
ABS	876	Up	1	9.54892125005191e-14	2.62595334376428e-13	12
M04	Held
ABS	760	Down	-1	1.07099638081252e-23	1.17809601889377e-22	-12
M05	Held
ABS	437	Down	-1	1.36834346593251e-19	7.52588906262879e-19	-12
M06	Held
ABS	202	Up	1	2.28937282289633e-11	5.03662021037193e-11	10.297860796166
M07	Held
ABS	132	Down	-1	5.12612566005074e-15	1.87957940868527e-14	-12
M08	Held
ABS	81	Up	1	0.995068893997694	0.995068893997694	0.00214684965905905
M09	Held
ABS	67	Down	-1	0.000381563413264926	0.000599599649416312	-3.22213862975405
M10	Held
ABS	41	Down	-1	2.34343666155682e-05	4.29630054618751e-05	-4.36690534532869
M11	Held
ABS	24	Up	1	0.832512320226794	0.915763552249474	0.0382166455560048
M01	Held
GOB	1801	Down	-1	0.0495832824789274	0.0606017896964668	-1.21751455002806
M02	Held
GOB	1958	Up	1	1.57237527900373e-07	3.45922561380821e-07	6.46102111198488
M03	Held
GOB	876	Up	1	0.00122986193835069	0.0019326401888368	2.71384899364248
M04	Held
GOB	760	Down	-1	1.38666925171497e-12	1.52533617688647e-11	-10.8166344293161
M05	Held
