x	y	xend	yend
120	0.987629947078643	123.074182612397	0.987629947078643
118.5	0.97837608086458	118.5	0.9877223101112
121.537091306199	0.987629947078643	121.537091306199	0.9877223101112
118.5	0.9877223101112	121.537091306199	0.9877223101112
117	0	117	0.987808375195152
120.018545653099	0.9877223101112	120.018545653099	0.987808375195152
117	0.987808375195152	120.018545653099	0.987808375195152
116	0	116	0.987933320319453
118.50927282655	0.987808375195152	118.50927282655	0.987933320319453
116	0.987933320319453	118.50927282655	0.987933320319453
113.75	0.985711450901097	113.75	0.988262537925998
117.254636413275	0.987933320319453	117.254636413275	0.988262537925998
113.75	0.988262537925998	117.254636413275	0.988262537925998
112	0	112	0.988352224234944
115.502318206637	0.988262537925998	115.502318206637	0.988352224234944
112	0.988352224234944	115.502318206637	0.988352224234944
106.09375	0.983814484388402	106.09375	0.988466563632031
113.751159103319	0.988352224234944	113.751159103319	0.988466563632031
106.09375	0.988466563632031	113.751159103319	0.988466563632031
102.5	0.978574105189885	102.5	0.988754369096957
109.922454551659	0.988466563632031	109.922454551659	0.988754369096957
102.5	0.988754369096957	109.922454551659	0.988754369096957
100.5	0.979934208381354	100.5	0.988778006399576
106.21122727583	0.988754369096957	106.21122727583	0.988778006399576
100.5	0.988778006399576	106.21122727583	0.988778006399576
97.75	0.985282933266292	97.75	0.988840604309717
103.355613637915	0.988778006399576	103.355613637915	0.988840604309717
97.75	0.988840604309717	103.355613637915	0.988840604309717
95.5	0.98284806803507	95.5	0.988882738307007
100.552806818957	0.988840604309717	100.552806818957	0.988882738307007
95.5	0.988882738307007	100.552806818957	0.988882738307007
93.5	0.980112035428087	93.5	0.989012560217034
98.0264034094787	0.988882738307007	98.0264034094787	0.989012560217034
93.5	0.989012560217034	98.0264034094787	0.989012560217034
80.22265625	0.988970346979227	80.22265625	0.989082804257719
95.7632017047394	0.989012560217034	95.7632017047394	0.989082804257719
80.22265625	0.989082804257719	95.7632017047394	0.989082804257719
75.75	0.98237658767489	75.75	0.989245879062641
87.9929289773697	0.989082804257719	87.9929289773697	0.989245879062641
75.75	0.989245879062641	87.9929289773697	0.989245879062641
72.75	0.985291507818544	72.75	0.989378767107212
81.8714644886848	0.989245879062641	81.8714644886848	0.989378767107212
72.75	0.989378767107212	81.8714644886848	0.989378767107212
70.5	0.986474117113851	70.5	0.989494427416262
77.3107322443424	0.989378767107212	77.3107322443424	0.989494427416262
70.5	0.989494427416262	77.3107322443424	0.989494427416262
69	0	69	0.989624833810419
73.9053661221712	0.989494427416262	73.9053661221712	0.989624833810419
69	0.989624833810419	73.9053661221712	0.989624833810419
64.6875	0.988443735692339	64.6875	0.98969524733482
71.4526830610856	0.989624833810419	71.4526830610856	0.98969524733482
64.6875	0.98969524733482	71.4526830610856	0.98969524733482
61.5	0.98889648085419	61.5	0.989752011794509
68.0700915305428	0.98969524733482	68.0700915305428	0.989752011794509
61.5	0.989752011794509	68.0700915305428	0.989752011794509
56.9375	0.986866281879049	56.9375	0.989931812793247
64.7850457652714	0.989752011794509	64.7850457652714	0.989931812793247
56.9375	0.989931812793247	64.7850457652714	0.989931812793247
53.5	0.986994632253998	53.5	0.99011003364494
60.8612728826357	0.989931812793247	60.8612728826357	0.99011003364494
53.5	0.99011003364494	60.8612728826357	0.99011003364494
51	0	51	0.990342757897772
57.1806364413179	0.99011003364494	57.1806364413179	0.990342757897772
51	0.990342757897772	57.1806364413179	0.990342757897772
49.5	0.984150962338451	49.5	0.990385113770559
54.0903182206589	0.990342757897772	54.0903182206589	0.990385113770559
49.5	0.990385113770559	54.0903182206589	0.990385113770559
47.5	0.990051221884784	47.5	0.990643603751001
51.7951591103295	0.990385113770559	51.7951591103295	0.990643603751001
47.5	0.990643603751001	51.7951591103295	0.990643603751001
45.5	0.982302225966774	45.5	0.99068975717742
49.6475795551647	0.990643603751001	49.6475795551647	0.99068975717742
45.5	0.99068975717742	49.6475795551647	0.99068975717742
43.5	0.983582886350674	43.5	0.99073401663228
47.5737897775824	0.99068975717742	47.5737897775824	0.99073401663228
43.5	0.99073401663228	47.5737897775824	0.99073401663228
42	0	42	0.990787297236598
45.5368948887912	0.99073401663228	45.5368948887912	0.990787297236598
42	0.990787297236598	45.5368948887912	0.990787297236598
41	0	41	0.990989510265741
43.7684474443956	0.990787297236598	43.7684474443956	0.990989510265741
41	0.990989510265741	43.7684474443956	0.990989510265741
39.5	0.984604834693155	39.5	0.991060771770167
42.3842237221978	0.990989510265741	42.3842237221978	0.991060771770167
39.5	0.991060771770167	42.3842237221978	0.991060771770167
35.875	0.98799137326827	35.875	0.991099619273592
40.9421118610989	0.991060771770167	40.9421118610989	0.991099619273592
35.875	0.991099619273592	40.9421118610989	0.991099619273592
34	0	34	0.99124442195261
38.4085559305494	0.991099619273592	38.4085559305494	0.99124442195261
34	0.99124442195261	38.4085559305494	0.99124442195261
32.5	0.987686362717677	32.5	0.991315505517227
36.2042779652747	0.99124442195261	36.2042779652747	0.991315505517227
32.5	0.991315505517227	36.2042779652747	0.991315505517227
30.5	0.985800783720428	30.5	0.991353113529706
34.3521389826374	0.991315505517227	34.3521389826374	0.991353113529706
30.5	0.991353113529706	34.3521389826374	0.991353113529706
29	0	29	0.991500196549722
32.4260694913187	0.991353113529706	32.4260694913187	0.991500196549722
29	0.991500196549722	32.4260694913187	0.991500196549722
28	0	28	0.991649150255341
30.7130347456593	0.991500196549722	30.7130347456593	0.991649150255341
28	0.991649150255341	30.7130347456593	0.991649150255341
1078	0	1078	0.990762304971839
1079	0	1079	0.990762304971839
1078	0.990762304971839	1079	0.990762304971839
1083	0	1083	0.982957733378171
1084	0	1084	0.982957733378171
1083	0.982957733378171	1084	0.982957733378171
1082	0	1082	0.986020456940599
1083.5	0.982957733378171	1083.5	0.986020456940599
1082	0.986020456940599	1083.5	0.986020456940599
1088	0	1088	0.974725150219317
1089	0	1089	0.974725150219317
1088	0.974725150219317	1089	0.974725150219317
1087	0	1087	0.978372982263994
1088.5	0.974725150219317	1088.5	0.978372982263994
1087	0.978372982263994	1088.5	0.978372982263994
1086	0	1086	0.984215647752088
1087.75	0.978372982263994	1087.75	0.984215647752088
1086	0.984215647752088	1087.75	0.984215647752088
1085	0	1085	0.988252796870552
1086.875	0.984215647752088	1086.875	0.988252796870552
1085	0.988252796870552	1086.875	0.988252796870552
1082.75	0.986020456940599	1082.75	0.989677886872883
1085.9375	0.988252796870552	1085.9375	0.989677886872883
1082.75	0.989677886872883	1085.9375	0.989677886872883
1091	0	1091	0.981909885217115
1092	0	1092	0.981909885217115
1091	0.981909885217115	1092	0.981909885217115
1096	0	1096	0.972677075689906
1097	0	1097	0.972677075689906
1096	0.972677075689906	1097	0.972677075689906
1095	0	1095	0.984581922531795
1096.5	0.972677075689906	1096.5	0.984581922531795
1095	0.984581922531795	1096.5	0.984581922531795
1094	0	1094	0.989141583214745
1095.75	0.984581922531795	1095.75	0.989141583214745
1094	0.989141583214745	1095.75	0.989141583214745
1101	0	1101	0.978493701813364
1102	0	1102	0.978493701813364
1101	0.978493701813364	1102	0.978493701813364
1100	0	1100	0.982940630668412
1101.5	0.978493701813364	1101.5	0.982940630668412
1100	0.982940630668412	1101.5	0.982940630668412
1099	0	1099	0.987878176655661
1100.75	0.982940630668412	1100.75	0.987878176655661
1099	0.987878176655661	1100.75	0.987878176655661
1098	0	1098	0.99018227146591
1099.875	0.987878176655661	1099.875	0.99018227146591
1098	0.99018227146591	1099.875	0.99018227146591
1105	0	1105	0.984068233669381
1106	0	1106	0.984068233669381
1105	0.984068233669381	1106	0.984068233669381
1104	0	1104	0.990279061257908
1105.5	0.984068233669381	1105.5	0.990279061257908
1104	0.990279061257908	1105.5	0.990279061257908
1108	0	1108	0.98360374664895
1109	0	1109	0.98360374664895
1108	0.98360374664895	1109	0.98360374664895
1107	0	1107	0.988087005608171
1108.5	0.98360374664895	1108.5	0.988087005608171
1107	0.988087005608171	1108.5	0.988087005608171
1111	0	1111	0.98081502002891
1112	0	1112	0.98081502002891
1111	0.98081502002891	1112	0.98081502002891
1117	0	1117	0.971043927031698
1118	0	1118	0.971043927031698
1117	0.971043927031698	1118	0.971043927031698
1116	0	1116	0.979270295024007
1117.5	0.971043927031698	1117.5	0.979270295024007
1116	0.979270295024007	1117.5	0.979270295024007
1115	0	1115	0.9851333372197
1116.75	0.979270295024007	1116.75	0.9851333372197
1115	0.9851333372197	1116.75	0.9851333372197
1114	0	1114	0.987613689254599
1115.875	0.9851333372197	1115.875	0.987613689254599
1114	0.987613689254599	1115.875	0.987613689254599
1121	0	1121	0.979169412857437
1122	0	1122	0.979169412857437
1121	0.979169412857437	1122	0.979169412857437
1125	0	1125	0.970463595462885
1126	0	1126	0.970463595462885
1125	0.970463595462885	1126	0.970463595462885
1124	0	1124	0.977533282791695
1125.5	0.970463595462885	1125.5	0.977533282791695
1124	0.977533282791695	1125.5	0.977533282791695
1123	0	1123	0.983453529772888
1124.75	0.977533282791695	1124.75	0.983453529772888
1123	0.983453529772888	1124.75	0.983453529772888
1121.5	0.979169412857437	1121.5	0.98645393871212
1123.875	0.983453529772888	1123.875	0.98645393871212
1121.5	0.98645393871212	1123.875	0.98645393871212
1120	0	1120	0.989246671366161
1122.6875	0.98645393871212	1122.6875	0.989246671366161
1120	0.989246671366161	1122.6875	0.989246671366161
1128	0	1128	0.983047960012827
1129	0	1129	0.983047960012827
1128	0.983047960012827	1129	0.983047960012827
1132	0	1132	0.975557931028268
1133	0	1133	0.975557931028268
1132	0.975557931028268	1133	0.975557931028268
1131	0	1131	0.984528455168891
1132.5	0.975557931028268	1132.5	0.984528455168891
1131	0.984528455168891	1132.5	0.984528455168891
1136	0	1136	0.976144442256417
1137	0	1137	0.976144442256417
1136	0.976144442256417	1137	0.976144442256417
1138	0	1138	0.979038687037574
1139	0	1139	0.979038687037574
1138	0.979038687037574	1139	0.979038687037574
1140	0	1140	0.980365165575487
1141	0	1141	0.980365165575487
1140	0.980365165575487	1141	0.980365165575487
1138.5	0.979038687037574	1138.5	0.986449950181515
1140.5	0.980365165575487	1140.5	0.986449950181515
1138.5	0.986449950181515	1140.5	0.986449950181515
1136.5	0.976144442256417	1136.5	0.988056841028998
1139.5	0.986449950181515	1139.5	0.988056841028998
1136.5	0.988056841028998	1139.5	0.988056841028998
1144	0	1144	0.953081779491335
1145	0	1145	0.953081779491335
1144	0.953081779491335	1145	0.953081779491335
1143	0	1143	0.987655516465536
1144.5	0.953081779491335	1144.5	0.987655516465536
1143	0.987655516465536	1144.5	0.987655516465536
1150	0	1150	0.985303001266142
1151	0	1151	0.985303001266142
1150	0.985303001266142	1151	0.985303001266142
1155	0	1155	0.975750340038563
1156	0	1156	0.975750340038563
1155	0.975750340038563	1156	0.975750340038563
1154	0	1154	0.986807646321901
1155.5	0.975750340038563	1155.5	0.986807646321901
1154	0.986807646321901	1155.5	0.986807646321901
1159	0	1159	0.98402004536896
1160	0	1160	0.98402004536896
1159	0.98402004536896	1160	0.98402004536896
1161	0	1161	0.981762245826302
1162	0	1162	0.981762245826302
1161	0.981762245826302	1162	0.981762245826302
1165	0	1165	0.968174150314228
1166	0	1166	0.968174150314228
1165	0.968174150314228	1166	0.968174150314228
1169	0	1169	0.965100508274201
1170	0	1170	0.965100508274201
1169	0.965100508274201	1170	0.965100508274201
1168	0	1168	0.979055279773292
1169.5	0.965100508274201	1169.5	0.979055279773292
1168	0.979055279773292	1169.5	0.979055279773292
1167	0	1167	0.982597581062883
1168.75	0.979055279773292	1168.75	0.982597581062883
1167	0.982597581062883	1168.75	0.982597581062883
1165.5	0.968174150314228	1165.5	0.985179938489139
1167.875	0.982597581062883	1167.875	0.985179938489139
1165.5	0.985179938489139	1167.875	0.985179938489139
1173	0	1173	0.983829910649922
1174	0	1174	0.983829910649922
1173	0.983829910649922	1174	0.983829910649922
1177	0	1177	0.98273170806879
1178	0	1178	0.98273170806879
1177	0.98273170806879	1178	0.98273170806879
1181	0	1181	0.96613859122856
1182	0	1182	0.96613859122856
1181	0.96613859122856	1182	0.96613859122856
1180	0	1180	0.985798945144384
1181.5	0.96613859122856	1181.5	0.985798945144384
1180	0.985798945144384	1181.5	0.985798945144384
1184	0	1184	0.968736393205553
1185	0	1185	0.968736393205553
1184	0.968736393205553	1185	0.968736393205553
1183	0	1183	0.980401889856215
1184.5	0.968736393205553	1184.5	0.980401889856215
1183	0.980401889856215	1184.5	0.980401889856215
1188	0	1188	0.961125701687294
1189	0	1189	0.961125701687294
1188	0.961125701687294	1189	0.961125701687294
1187	0	1187	0.976589435203189
1188.5	0.961125701687294	1188.5	0.976589435203189
1187	0.976589435203189	1188.5	0.976589435203189
1186	0	1186	0.983178369890269
1187.75	0.976589435203189	1187.75	0.983178369890269
1186	0.983178369890269	1187.75	0.983178369890269
1190	0	1190	0.972274420963718
1191	0	1191	0.972274420963718
1190	0.972274420963718	1191	0.972274420963718
1192	0	1192	0.971058509357287
1193	0	1193	0.971058509357287
1192	0.971058509357287	1193	0.971058509357287
1195	0	1195	0.951332131915016
1196	0	1196	0.951332131915016
1195	0.951332131915016	1196	0.951332131915016
1197	0	1197	0.95862583420566
1198	0	1198	0.95862583420566
1197	0.95862583420566	1198	0.95862583420566
1195.5	0.951332131915016	1195.5	0.970558468447613
1197.5	0.95862583420566	1197.5	0.970558468447613
1195.5	0.970558468447613	1197.5	0.970558468447613
1194	0	1194	0.976523768626477
1196.5	0.970558468447613	1196.5	0.976523768626477
1194	0.976523768626477	1196.5	0.976523768626477
1192.5	0.971058509357287	1192.5	0.980572502804261
1195.25	0.976523768626477	1195.25	0.980572502804261
1192.5	0.980572502804261	1195.25	0.980572502804261
1190.5	0.972274420963718	1190.5	0.983015981843747
1193.875	0.980572502804261	1193.875	0.983015981843747
1190.5	0.983015981843747	1193.875	0.983015981843747
1199	0	1199	0.975177627195736
1200	0	1200	0.975177627195736
1199	0.975177627195736	1200	0.975177627195736
1202	0	1202	0.980023547382107
1203	0	1203	0.980023547382107
1202	0.980023547382107	1203	0.980023547382107
1210	0	1210	0.940404050030284
1211	0	1211	0.940404050030284
1210	0.940404050030284	1211	0.940404050030284
1209	0	1209	0.959225274189308
1210.5	0.940404050030284	1210.5	0.959225274189308
1209	0.959225274189308	1210.5	0.959225274189308
1208	0	1208	0.966919949995528
1209.75	0.959225274189308	1209.75	0.966919949995528
1208	0.966919949995528	1209.75	0.966919949995528
1207	0	1207	0.96857577790917
1208.875	0.966919949995528	1208.875	0.96857577790917
1207	0.96857577790917	1208.875	0.96857577790917
1206	0	1206	0.974665723009652
1207.9375	0.96857577790917	1207.9375	0.974665723009652
1206	0.974665723009652	1207.9375	0.974665723009652
1205	0	1205	0.980625812299462
1206.96875	0.974665723009652	1206.96875	0.980625812299462
1205	0.980625812299462	1206.96875	0.980625812299462
1204	0	1204	0.981203938001799
1205.984375	0.980625812299462	1205.984375	0.981203938001799
1204	0.981203938001799	1205.984375	0.981203938001799
1202.5	0.980023547382107	1202.5	0.982719279691348
1204.9921875	0.981203938001799	1204.9921875	0.982719279691348
1202.5	0.982719279691348	1204.9921875	0.982719279691348
1213	0	1213	0.971544173463927
1214	0	1214	0.971544173463927
1213	0.971544173463927	1214	0.971544173463927
1215	0	1215	0.975361864003177
1216	0	1216	0.975361864003177
1215	0.975361864003177	1216	0.975361864003177
1213.5	0.971544173463927	1213.5	0.978771890680147
1215.5	0.975361864003177	1215.5	0.978771890680147
1213.5	0.978771890680147	1215.5	0.978771890680147
1217	0	1217	0.977280228024975
1218	0	1218	0.977280228024975
1217	0.977280228024975	1218	0.977280228024975
1221	0	1221	0.961978523305751
1222	0	1222	0.961978523305751
1221	0.961978523305751	1222	0.961978523305751
1220	0	1220	0.980463596985533
1221.5	0.961978523305751	1221.5	0.980463596985533
1220	0.980463596985533	1221.5	0.980463596985533
1223	0	1223	0.970439892387292
1224	0	1224	0.970439892387292
1223	0.970439892387292	1224	0.970439892387292
1226	0	1226	0.966111497096594
1227	0	1227	0.966111497096594
1226	0.966111497096594	1227	0.966111497096594
1225	0	1225	0.978051295757957
1226.5	0.966111497096594	1226.5	0.978051295757957
1225	0.978051295757957	1226.5	0.978051295757957
1228	0	1228	0.956293525502828
1229	0	1229	0.956293525502828
1228	0.956293525502828	1229	0.956293525502828
1230	0	1230	0.963321642417808
1231	0	1231	0.963321642417808
1230	0.963321642417808	1231	0.963321642417808
1228.5	0.956293525502828	1228.5	0.973964270867283
1230.5	0.963321642417808	1230.5	0.973964270867283
1228.5	0.973964270867283	1230.5	0.973964270867283
1233	0	1233	0.966131665736189
1234	0	1234	0.966131665736189
1233	0.966131665736189	1234	0.966131665736189
1232	0	1232	0.971970066265161
1233.5	0.966131665736189	1233.5	0.971970066265161
1232	0.971970066265161	1233.5	0.971970066265161
1236	0	1236	0.961259373508311
1237	0	1237	0.961259373508311
1236	0.961259373508311	1237	0.961259373508311
1235	0	1235	0.974191449139851
1236.5	0.961259373508311	1236.5	0.974191449139851
1235	0.974191449139851	1236.5	0.974191449139851
1241	0	1241	0.960986042196806
1242	0	1242	0.960986042196806
1241	0.960986042196806	1242	0.960986042196806
1240	0	1240	0.967384769707338
1241.5	0.960986042196806	1241.5	0.967384769707338
1240	0.967384769707338	1241.5	0.967384769707338
1244	0	1244	0.949648650873603
1245	0	1245	0.949648650873603
1244	0.949648650873603	1245	0.949648650873603
1243	0	1243	0.969413671401347
1244.5	0.949648650873603	1244.5	0.969413671401347
1243	0.969413671401347	1244.5	0.969413671401347
1240.75	0.967384769707338	1240.75	0.976622023223538
1243.75	0.969413671401347	1243.75	0.976622023223538
1240.75	0.976622023223538	1243.75	0.976622023223538
1247	0	1247	0.957202609411194
1248	0	1248	0.957202609411194
1247	0.957202609411194	1248	0.957202609411194
1246	0	1246	0.971827064575016
1247.5	0.957202609411194	1247.5	0.971827064575016
1246	0.971827064575016	1247.5	0.971827064575016
1249	0	1249	0.973661851564806
1250	0	1250	0.973661851564806
1249	0.973661851564806	1250	0.973661851564806
1253	0	1253	0.941536322814101
1254	0	1254	0.941536322814101
1253	0.941536322814101	1254	0.941536322814101
1256	0	1256	0.943903930377734
1257	0	1257	0.943903930377734
1256	0.943903930377734	1257	0.943903930377734
1255	0	1255	0.949392208600574
1256.5	0.943903930377734	1256.5	0.949392208600574
1255	0.949392208600574	1256.5	0.949392208600574
1253.5	0.941536322814101	1253.5	0.954091572687565
1255.75	0.949392208600574	1255.75	0.954091572687565
1253.5	0.954091572687565	1255.75	0.954091572687565
1252	0	1252	0.966867071820664
1254.625	0.954091572687565	1254.625	0.966867071820664
1252	0.966867071820664	1254.625	0.966867071820664
1260	0	1260	0.935018580321398
1261	0	1261	0.935018580321398
1260	0.935018580321398	1261	0.935018580321398
1259	0	1259	0.954755526958508
1260.5	0.935018580321398	1260.5	0.954755526958508
1259	0.954755526958508	1260.5	0.954755526958508
1262	0	1262	0.961340811471618
1263	0	1263	0.961340811471618
1262	0.961340811471618	1263	0.961340811471618
1259.75	0.954755526958508	1259.75	0.964729948944055
1262.5	0.961340811471618	1262.5	0.964729948944055
1259.75	0.964729948944055	1262.5	0.964729948944055
1258	0	1258	0.969192382167087
1261.125	0.964729948944055	1261.125	0.969192382167087
1258	0.969192382167087	1261.125	0.969192382167087
1253.3125	0.966867071820664	1253.3125	0.971250719689104
1259.5625	0.969192382167087	1259.5625	0.971250719689104
1253.3125	0.971250719689104	1259.5625	0.971250719689104
1267	0	1267	0.885202530030557
1268	0	1268	0.885202530030557
1267	0.885202530030557	1268	0.885202530030557
1266	0	1266	0.928919610958451
1267.5	0.885202530030557	1267.5	0.928919610958451
1266	0.928919610958451	1267.5	0.928919610958451
1265	0	1265	0.940365969116838
1266.75	0.928919610958451	1266.75	0.940365969116838
1265	0.940365969116838	1266.75	0.940365969116838
1264	0	1264	0.954745890293551
1265.875	0.940365969116838	1265.875	0.954745890293551
1264	0.954745890293551	1265.875	0.954745890293551
1269	0	1269	0.958925558212627
1270	0	1270	0.958925558212627
1269	0.958925558212627	1270	0.958925558212627
1264.9375	0.954745890293551	1264.9375	0.963567285515749
1269.5	0.958925558212627	1269.5	0.963567285515749
1264.9375	0.963567285515749	1269.5	0.963567285515749
1271	0	1271	0.963229588289245
1272	0	1272	0.963229588289245
1271	0.963229588289245	1272	0.963229588289245
1274	0	1274	0.94429230168192
1275	0	1275	0.94429230168192
1274	0.94429230168192	1275	0.94429230168192
1273	0	1273	0.956503179442468
1274.5	0.94429230168192	1274.5	0.956503179442468
1273	0.956503179442468	1274.5	0.956503179442468
1277	0	1277	0.930759951916042
1278	0	1278	0.930759951916042
1277	0.930759951916042	1278	0.930759951916042
1279	0	1279	0.94967719837904
1280	0	1280	0.94967719837904
1279	0.94967719837904	1280	0.94967719837904
1277.5	0.930759951916042	1277.5	0.953651456167884
1279.5	0.94967719837904	1279.5	0.953651456167884
1277.5	0.953651456167884	1279.5	0.953651456167884
1276	0	1276	0.960408449901653
1278.5	0.953651456167884	1278.5	0.960408449901653
1276	0.960408449901653	1278.5	0.960408449901653
1273.75	0.956503179442468	1273.75	0.964452553891371
1277.25	0.960408449901653	1277.25	0.964452553891371
1273.75	0.964452553891371	1277.25	0.964452553891371
1271.5	0.963229588289245	1271.5	0.967189045767267
1275.5	0.964452553891371	1275.5	0.967189045767267
1271.5	0.967189045767267	1275.5	0.967189045767267
1286	0	1286	0.936460438261003
1287	0	1287	0.936460438261003
1286	0.936460438261003	1287	0.936460438261003
1285	0	1285	0.940808480829894
1286.5	0.936460438261003	1286.5	0.940808480829894
1285	0.940808480829894	1286.5	0.940808480829894
1284	0	1284	0.950544636974848
1285.75	0.940808480829894	1285.75	0.950544636974848
1284	0.950544636974848	1285.75	0.950544636974848
1283	0	1283	0.957644837270303
1284.875	0.950544636974848	1284.875	0.957644837270303
1283	0.957644837270303	1284.875	0.957644837270303
1282	0	1282	0.960938787542625
1283.9375	0.957644837270303	1283.9375	0.960938787542625
1282	0.960938787542625	1283.9375	0.960938787542625
1281	0	1281	0.967266868331627
1282.96875	0.960938787542625	1282.96875	0.967266868331627
1281	0.967266868331627	1282.96875	0.967266868331627
1273.5	0.967189045767267	1273.5	0.96992221121406
1281.984375	0.967266868331627	1281.984375	0.96992221121406
1273.5	0.96992221121406	1281.984375	0.96992221121406
1291	0	1291	0.947114011015938
1292	0	1292	0.947114011015938
1291	0.947114011015938	1292	0.947114011015938
1290	0	1290	0.95421021588337
1291.5	0.947114011015938	1291.5	0.95421021588337
1290	0.95421021588337	1291.5	0.95421021588337
1289	0	1289	0.968532167903278
1290.75	0.95421021588337	1290.75	0.968532167903278
1289	0.968532167903278	1290.75	0.968532167903278
1295	0	1295	0.95245752063118
1296	0	1296	0.95245752063118
1295	0.95245752063118	1296	0.95245752063118
1297	0	1297	0.943281600987741
1298	0	1298	0.943281600987741
1297	0.943281600987741	1298	0.943281600987741
1299	0	1299	0.950441111746099
1300	0	1300	0.950441111746099
1299	0.950441111746099	1300	0.950441111746099
1297.5	0.943281600987741	1297.5	0.956078085918052
1299.5	0.950441111746099	1299.5	0.956078085918052
1297.5	0.956078085918052	1299.5	0.956078085918052
1295.5	0.95245752063118	1295.5	0.962224300552807
1298.5	0.956078085918052	1298.5	0.962224300552807
1295.5	0.962224300552807	1298.5	0.962224300552807
1304	0	1304	0.938933322357488
1305	0	1305	0.938933322357488
1304	0.938933322357488	1305	0.938933322357488
1303	0	1303	0.953648132689132
1304.5	0.938933322357488	1304.5	0.953648132689132
1303	0.953648132689132	1304.5	0.953648132689132
1302	0	1302	0.958599829799203
1303.75	0.953648132689132	1303.75	0.958599829799203
1302	0.958599829799203	1303.75	0.958599829799203
1307	0	1307	0.948245446404673
1308	0	1308	0.948245446404673
1307	0.948245446404673	1308	0.948245446404673
1310	0	1310	0.935959765532519
1311	0	1311	0.935959765532519
1310	0.935959765532519	1311	0.935959765532519
1309	0	1309	0.948078688791897
1310.5	0.935959765532519	1310.5	0.948078688791897
1309	0.948078688791897	1310.5	0.948078688791897
1312	0	1312	0.934577513657859
1313	0	1313	0.934577513657859
1312	0.934577513657859	1313	0.934577513657859
1317	0	1317	0.909198598760174
1318	0	1318	0.909198598760174
1317	0.909198598760174	1318	0.909198598760174
1316	0	1316	0.918992164044257
1317.5	0.909198598760174	1317.5	0.918992164044257
1316	0.918992164044257	1317.5	0.918992164044257
1315	0	1315	0.927066118780871
1316.75	0.918992164044257	1316.75	0.927066118780871
1315	0.927066118780871	1316.75	0.927066118780871
1321	0	1321	0.892783508744004
1322	0	1322	0.892783508744004
1321	0.892783508744004	1322	0.892783508744004
1320	0	1320	0.918427701856233
1321.5	0.892783508744004	1321.5	0.918427701856233
1320	0.918427701856233	1321.5	0.918427701856233
1319	0	1319	0.929485482050185
1320.75	0.918427701856233	1320.75	0.929485482050185
1319	0.929485482050185	1320.75	0.929485482050185
1315.875	0.927066118780871	1315.875	0.934628573359125
1319.875	0.929485482050185	1319.875	0.934628573359125
1315.875	0.934628573359125	1319.875	0.934628573359125
1314	0	1314	0.937336013860313
1317.875	0.934628573359125	1317.875	0.937336013860313
1314	0.937336013860313	1317.875	0.937336013860313
1324	0	1324	0.930223240434935
1325	0	1325	0.930223240434935
1324	0.930223240434935	1325	0.930223240434935
1323	0	1323	0.938126105602759
1324.5	0.930223240434935	1324.5	0.938126105602759
1323	0.938126105602759	1324.5	0.938126105602759
1330	0	1330	0.91854664971827
1331	0	1331	0.91854664971827
1330	0.91854664971827	1331	0.91854664971827
1333	0	1333	0.885558595163773
1334	0	1334	0.885558595163773
1333	0.885558595163773	1334	0.885558595163773
1332	0	1332	0.904887879527119
1333.5	0.885558595163773	1333.5	0.904887879527119
1332	0.904887879527119	1333.5	0.904887879527119
1335	0	1335	0.909231578630059
1336	0	1336	0.909231578630059
1335	0.909231578630059	1336	0.909231578630059
1332.75	0.904887879527119	1332.75	0.918892344845245
1335.5	0.909231578630059	1335.5	0.918892344845245
1332.75	0.918892344845245	1335.5	0.918892344845245
1330.5	0.91854664971827	1330.5	0.925347393924151
1334.125	0.918892344845245	1334.125	0.925347393924151
1330.5	0.925347393924151	1334.125	0.925347393924151
1329	0	1329	0.930028098876984
1332.3125	0.925347393924151	1332.3125	0.930028098876984
1329	0.930028098876984	1332.3125	0.930028098876984
1328	0	1328	0.935801845424645
1330.65625	0.930028098876984	1330.65625	0.935801845424645
1328	0.935801845424645	1330.65625	0.935801845424645
1327	0	1327	0.938440733381131
1329.328125	0.935801845424645	1329.328125	0.938440733381131
1327	0.938440733381131	1329.328125	0.938440733381131
1326	0	1326	0.941785161342445
1328.1640625	0.938440733381131	1328.1640625	0.941785161342445
1326	0.941785161342445	1328.1640625	0.941785161342445
1323.75	0.938126105602759	1323.75	0.9448285020533
1327.08203125	0.941785161342445	1327.08203125	0.9448285020533
1323.75	0.9448285020533	1327.08203125	0.9448285020533
1315.9375	0.937336013860313	1315.9375	0.947898450193564
1325.416015625	0.9448285020533	1325.416015625	0.947898450193564
1315.9375	0.947898450193564	1325.416015625	0.947898450193564
1312.5	0.934577513657859	1312.5	0.950795642420358
1320.6767578125	0.947898450193564	1320.6767578125	0.950795642420358
1312.5	0.950795642420358	1320.6767578125	0.950795642420358
1338	0	1338	0.943607684703047
1339	0	1339	0.943607684703047
1338	0.943607684703047	1339	0.943607684703047
1337	0	1337	0.95374024303448
1338.5	0.943607684703047	1338.5	0.95374024303448
1337	0.95374024303448	1338.5	0.95374024303448
1316.58837890625	0.950795642420358	1316.58837890625	0.958173108500847
1337.75	0.95374024303448	1337.75	0.958173108500847
1316.58837890625	0.958173108500847	1337.75	0.958173108500847
1309.75	0.948078688791897	1309.75	0.959698206635854
1327.16918945312	0.958173108500847	1327.16918945312	0.959698206635854
1309.75	0.959698206635854	1327.16918945312	0.959698206635854
