donor_id	carrier_group	sample_type	cell_type_coarse_crc_atlas	study_id	microsatellite_status	CMS_type	n_cells_sampled	score__ca_route_up	score__ca_route_down	score__ca_route_signature	score__ca_route_n_up_present	score__ca_route_n_down_present	score__wnt_stem	score__wnt_core_ihc	score__proliferation_control	carrier
epithelium
Che_2021_Cell_Discov.COL12	metastasis_cancer	metastasis	Cancer cell	Che_2021_Cell_Discov	MSS	missing	40	-0.0449372443218273	0.0855987215455263	-0.173457078768249	873	956	0.142399330514442	-0.0369873337089343	-0.28845470482067	Metastasis
cancer-like
Che_2021_Cell_Discov.COL12	tumor_cancer	tumor	Cancer cell	Che_2021_Cell_Discov	MSS	CMS4	10	0.0140796742424942	0.140122137251306	-0.154614354797513	873	956	0.160048749188789	-6.11093186121126e-05	-0.28845470482067	Primary
cancer-like
Che_2021_Cell_Discov.COL15	metastasis_cancer	metastasis	Cancer cell	Che_2021_Cell_Discov	MSS	missing	169	0.194736911999711	-0.0910507752226565	0.279739730755846	873	956	0.685045594861509	-0.0374797478139146	-0.28845470482067	Metastasis
cancer-like
Che_2021_Cell_Discov.COL15	tumor_cancer	tumor	Cancer cell	Che_2021_Cell_Discov	MSS	CMS4	33	0.0730989405347698	-0.0635775478274136	0.100056459662137	873	956	0.307886191927543	-0.143127359036015	-0.236618524545643	Primary
cancer-like
Che_2021_Cell_Discov.COL15	tumor_epithelial	tumor	Epithelial cell	Che_2021_Cell_Discov	MSS	CMS4	8	-0.0431124904703436	-0.433858712297048	0.378333425453744	873	956	-0.419742096199651	-0.534512291264643	-0.28845470482067	Primary
epithelium
Che_2021_Cell_Discov.COL16	metastasis_cancer	metastasis	Cancer cell	Che_2021_Cell_Discov	MSS	missing	39	-0.293127115706333	-0.164060231916891	-0.0429882511722051	873	956	-0.419742096199651	-0.534512291264643	-0.28845470482067	Metastasis
cancer-like
Che_2021_Cell_Discov.COL16	tumor_cancer	tumor	Cancer cell	Che_2021_Cell_Discov	MSS	CMS1	103	-0.00633134697264698	0.0198655221208548	-0.0430833030878	873	956	-0.215660140123991	-0.332330885759263	-0.28845470482067	Primary
cancer-like
Che_2021_Cell_Discov.COL16	tumor_epithelial	tumor	Epithelial cell	Che_2021_Cell_Discov	MSS	CMS1	2	-0.197887665641187	-0.390158449328845	0.192270783687658	873	956	-0.419742096199651	-0.534512291264643	-0.28845470482067	Primary
epithelium
Che_2021_Cell_Discov.COL17	metastasis_cancer	metastasis	Cancer cell	Che_2021_Cell_Discov	MSS	missing	3	-0.146162248261171	-0.0464906170386072	-0.212548042912847	873	956	-0.228513019226372	-0.0883111116603243	-0.28845470482067	Metastasis
cancer-like
Che_2021_Cell_Discov.COL17	tumor_cancer	tumor	Cancer cell	Che_2021_Cell_Discov	MSS	missing	7	-0.0571124852767243	-0.357418554866498	0.188206070211641	873	956	0.0761667815144981	0.445161450331974	-0.28845470482067	Primary
cancer-like
Che_2021_Cell_Discov.COL17	tumor_epithelial	tumor	Epithelial cell	Che_2021_Cell_Discov	MSS	missing	5	-0.0693639405949798	-0.371448681734677	0.258158273776901	873	956	0.0693334387525722	0.606663956957212	-0.28845470482067	Primary
epithelium
Che_2021_Cell_Discov.COL18	metastasis_cancer	metastasis	Cancer cell	Che_2021_Cell_Discov	MSS	missing	34	0.0587517248867446	0.020710148990559	-0.0382307851407975	873	956	0.00950825183259674	-0.225714181789503	-0.28845470482067	Metastasis
cancer-like
Che_2021_Cell_Discov.COL18	metastasis_epithelial	metastasis	Epithelial cell	Che_2021_Cell_Discov	MSS	missing	1	-0.161684317955565	-0.247927278464308	0.0862429605087432	873	956	-0.419742096199651	-0.534512291264643	0.196109471062402	Metastasis
epithelium
Che_2021_Cell_Discov.COL18	tumor_cancer	tumor	Cancer cell	Che_2021_Cell_Discov	MSS	CMS4	7	0.145341267961974	-0.166713239695935	0.19032727791531	873	956	0.276706299843978	-0.0631089405318079	-0.28845470482067	Primary
cancer-like
Chen_2021_Cell.HTA11_10034	normal_epithelial	normal	Epithelial cell	Chen_2021_Cell	missing	missing	136	0.000816953708652841	0.0561349083977999	-0.0533514898892293	873	956	-0.419742096199651	-0.534512291264643	-0.28845470482067	Normal
epithelium
Chen_2021_Cell.HTA11_10034	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	85	0.344001982811634	-0.166274410203704	0.503671226432035	873	956	1.08062024893861	0.771971257234219	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_10034	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	279	0.155352153017905	-0.120706486150409	0.281810708220004	873	956	-0.209935720383264	-0.205131276543375	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_10167	normal_epithelial	normal	Epithelial cell	Chen_2021_Cell	missing	missing	34	0.0176391269414722	0.153039177502997	-0.154346048370115	873	956	-0.228880196510877	-0.141114765844205	-0.28845470482067	Normal
epithelium
Chen_2021_Cell.HTA11_10167	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	15	0.143189139669139	0.0415638496863337	0.0974515879364238	873	956	-0.224239708030708	-0.243712716847842	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_10167	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	130	0.0420952273831568	0.121728507660809	-0.0717544555808012	873	956	-0.363462288853245	-0.492911724344939	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_104	normal_epithelial	normal	Epithelial cell	Chen_2021_Cell	missing	missing	66	0.158827514077355	0.0251217450014532	0.15030927597168	873	956	-0.258159427189725	-0.223324711210024	-0.28845470482067	Normal
epithelium
Chen_2021_Cell.HTA11_104	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	8	0.235599756199022	-0.0177235552149109	0.300329506854329	873	956	0.666357783462573	1.06461708952104	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_104	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	14	0.212578206701315	0.0576915703689484	0.17391304428055	873	956	-0.176862176435273	-0.04957324423478	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_10466	normal_epithelial	normal	Epithelial cell	Chen_2021_Cell	missing	missing	9	-0.0791731551691248	-0.00375925047290264	-0.100664190351516	873	956	-0.419742096199651	-0.534512291264643	-0.28845470482067	Normal
epithelium
Chen_2021_Cell.HTA11_10466	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	400	0.158201230711685	-0.00587330344612862	0.156918147242773	873	956	0.118403577331854	0.356204353620407	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_10466	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	623	0.0192343884875032	0.00990130726913335	0.0209530058985183	873	956	-0.243542185417061	-0.163322311485393	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_10557	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	281	0.155091059890557	-0.144989979041483	0.281059261757061	873	956	0.457057077879165	0.557825125639291	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_10557	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	1122	0.0321629121465748	-0.0229052669342529	0.0445561527722169	873	956	-0.241389376768478	-0.222818311703762	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_10573	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	7	0.017683435074286	-0.160426177008485	0.15945523931149	873	956	-0.163525231089647	0.0346746347047449	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_10573	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	61	-0.0604529716697109	-0.140662746070547	0.0752131598342678	873	956	-0.419742096199651	-0.534512291264643	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_10623	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	43	0.307666522308356	-0.169935288383181	0.434469350635761	873	956	0.295436885792632	0.535629073269895	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_10623	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	189	0.149931888693156	-0.0379546158298246	0.184383381542119	873	956	-0.274003007410164	-0.260277525651098	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_10711	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	126	0.375446482982528	-0.202959277820912	0.572845656205137	873	956	0.776620841476496	0.748170795725175	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_10711	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	78	0.246982557059151	-0.131325955469161	0.355729197965385	873	956	-0.0181376406134104	0.184064467985046	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_10719	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	21	0.0345313027108021	-0.183240946798782	0.187921744717663	873	956	-0.215920548594371	-0.534512291264643	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_10719	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	765	-0.027927626104226	-0.00347531867082204	-0.014716771520227	873	956	-0.419742096199651	-0.534512291264643	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_10888	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	10	0.000748698520268775	-0.323254303574934	0.31781769314366	873	956	-0.419742096199651	-0.534512291264643	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_10888	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	10	0.13547980378592	-0.239698413267619	0.382754418551732	873	956	-0.281480147078149	-0.211901076647803	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_11045	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	20	0.0459634722264217	0.118289770771522	-0.131024526566738	873	956	-0.189516551624853	-0.39366450096689	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_11045	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	401	-0.0674764312299042	0.175528657414176	-0.239473351566665	873	956	-0.419742096199651	-0.534512291264643	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_11092	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	312	0.0890073583353097	0.0764838365350784	-0.0152507803806073	873	956	-0.2506023602493	-0.158154465537621	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_11092	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	265	0.0269988024087187	0.0431076670387636	0.00873323445267514	873	956	-0.419742096199651	-0.534512291264643	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_11156	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	64	0.313835657410132	-0.194974973377471	0.489443933572589	873	956	0.344303270351466	0.267687946448747	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_11156	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	92	0.193941570302743	-0.128433691144919	0.31268091319288	873	956	-0.157680679129372	-0.101446993875871	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_11167	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	67	0.163722631331759	-0.122956946186251	0.267923026622839	873	956	-0.0158745548073475	0.0511963676334314	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_11167	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	177	0.120431753183028	-0.0891304021462237	0.200357461790596	873	956	-0.117236996359071	-0.0179795616069524	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_11275	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	33	0.0988354535756707	-0.236050655964849	0.276214869080875	873	956	0.0424709582401675	0.0315165344125464	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_11275	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	42	0.0579249982393165	-0.249653301188507	0.260581942703086	873	956	-0.179363874289528	-0.240109463508678	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_11543	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	275	0.160084924840509	-0.220312008925764	0.371515313586654	873	956	0.339224662818736	0.476417124684182	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_11543	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	164	0.0967035328119593	-0.197302507656787	0.317312606018827	873	956	-0.000448616830065811	0.148174760957621	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_12090	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	142	0.00956346842766659	-0.233415479213148	0.25299056788208	873	956	-0.419742096199651	-0.534512291264643	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_12090	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	22	0.036970971497745	-0.298633815920515	0.321199171373686	873	956	-0.419742096199651	-0.534512291264643	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_12167	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	236	0.124140182676313	-0.197683950592289	0.329762988820804	873	956	0.474605350442232	0.676351866024414	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_12167	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	155	0.0884294756807707	-0.159696736456711	0.273229948940973	873	956	0.0488915589271767	0.288721200592389	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_12187	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	117	0.0891176527139639	-0.0821803598267034	0.19631752817217	873	956	-0.419742096199651	-0.534512291264643	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_12187	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	266	0.0764854164302728	-0.0962795323382214	0.194672430274142	873	956	-0.419742096199651	-0.534512291264643	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_12399	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	87	0.174049025730902	-0.212778904597749	0.393076344699846	873	956	0.626690525147677	0.588530597663309	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_12399	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	114	0.0895084333063112	-0.197384479341306	0.310826530418539	873	956	-0.0367797154180605	0.104172580527988	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_12480	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	459	0.129509308986466	-0.232453666725065	0.370812491467448	873	956	0.582284180299022	0.418068056752543	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_12480	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	448	0.0754140532850745	-0.196215761627972	0.279827407738173	873	956	-0.127620958905139	-0.108580032285473	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_12542	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	362	-0.0219901598955438	-0.0103956101379064	0.00415656440064884	873	956	-0.419742096199651	-0.534512291264643	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_12542	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	164	-0.0116199526620064	-0.0234195004485074	0.0307167925965227	873	956	-0.289444423265258	-0.274696571674041	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_12900	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	247	0.198560471975163	-0.244294005558542	0.434732054301431	873	956	0.520827394244967	0.758881974413735	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_12900	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	290	0.121194338040473	-0.197251937599355	0.319874829377404	873	956	-0.150744169392597	-0.0161024863925972	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_12910	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	508	0.135737584422129	-0.246500266943552	0.393371169107819	873	956	0.593936044654563	0.747519189434411	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_12910	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	675	0.0094307683052393	-0.129455554924443	0.125574716855705	873	956	-0.270682095782458	-0.534512291264643	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_13109	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	219	0.111451786661212	-0.18593299940728	0.304479251051104	873	956	0.456629657236014	0.458823878039243	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_13109	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	128	0.0472980843667532	-0.208747722973607	0.251023141350834	873	956	0.0128964628274895	0.114132201509085	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_13678	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	27	0.00145268571334287	-0.0263913943034385	-0.00372186366829295	873	956	-0.157136033970116	-0.267423740640765	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_13678	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	75	-0.0874060690269898	-0.0282575906008205	-0.00454989965278291	873	956	-0.419742096199651	-0.534512291264643	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_13701	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	82	0.00910242358610071	0.0935319359177991	-0.08113259895479	873	956	-0.401663675975537	-0.534512291264643	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_13701	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	485	-0.0834065923231087	0.118059765224683	-0.209291207296696	873	956	-0.419742096199651	-0.534512291264643	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_13708	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	416	0.032124310935322	0.00373707309636051	0.0213948344831148	873	956	-0.419742096199651	-0.534512291264643	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_13708	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	163	0.00663450092796153	-0.0411113325847304	0.0513730760787983	873	956	-0.419742096199651	-0.534512291264643	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_13794	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	16	0.043126603522723	-0.262397913748628	0.303875601070452	873	956	-0.131136482606453	-0.0364512286078196	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_13794	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	72	0.00145280561391762	-0.183765014294229	0.202948932796591	873	956	-0.419742096199651	-0.534512291264643	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_1391	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	319	0.49209794531378	-0.00162310313519145	0.509021522415173	873	956	0.935251110100683	1.61120359826303	-0.108199514727068	Polyp
cancer-like
Chen_2021_Cell.HTA11_1391	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	151	0.434982530940115	-0.0227955099336885	0.44407781692916	873	956	0.578585897814838	1.45747761286006	0.108298400494036	Polyp
epithelium
Chen_2021_Cell.HTA11_14015	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	83	0.0928051755726306	-0.0536503973355078	0.136657153719807	873	956	-0.279291647243748	-0.391529600725155	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_14015	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	25	0.0921655105621201	-0.0916385660968386	0.250256852349544	873	956	-0.246324495942568	-0.153987097694852	-0.0702691659508095	Polyp
epithelium
Chen_2021_Cell.HTA11_14651	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	27	0.0994609699450583	-0.129703423723987	0.175691681365396	873	956	0.296830908131583	0.385685415687165	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_14651	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	111	-0.0412012260297704	0.0497640861484824	-0.092525059564355	873	956	-0.323742423193861	-0.534512291264643	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_1938	normal_epithelial	normal	Epithelial cell	Chen_2021_Cell	missing	missing	7	-0.0150167211602951	0.128381065213424	-0.130009540511208	873	956	-0.0352401718215092	-0.0930174493542891	0.197194390963416	Normal
epithelium
Chen_2021_Cell.HTA11_1938	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	338	0.271127408558884	-0.0272323424689964	0.304681024252296	873	956	0.260289677263719	0.57853060818072	-0.197116298350318	Polyp
cancer-like
Chen_2021_Cell.HTA11_1938	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	66	0.222832253890047	-0.0140387423095628	0.246509236618314	873	956	0.100957817260093	0.268916433424435	-0.254521084988651	Polyp
epithelium
Chen_2021_Cell.HTA11_2112	normal_epithelial	normal	Epithelial cell	Chen_2021_Cell	missing	missing	11	-0.0598274353108784	0.149709087946063	-0.20657952536743	873	956	-0.295447075764887	-0.413721793607369	-0.183731150241768	Normal
epithelium
Chen_2021_Cell.HTA11_2112	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	132	0.0357078394034255	-0.0453013314129577	0.0843354797234909	873	956	-0.401523351461376	-0.534512291264643	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_2112	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	209	0.0558403219495538	-0.156942069327168	0.182318826178974	873	956	-0.419742096199651	-0.534512291264643	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_2235	normal_epithelial	normal	Epithelial cell	Chen_2021_Cell	missing	missing	19	0.0288840369922852	0.0185242303788895	0.00217066937394069	873	956	-0.125904920952666	0.0186375625661563	-0.28845470482067	Normal
epithelium
Chen_2021_Cell.HTA11_2235	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	49	0.230137776495955	-0.142567734518206	0.36669334837857	873	956	0.63092877039269	0.944090957812018	-0.0787660344961994	Polyp
cancer-like
Chen_2021_Cell.HTA11_2235	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	21	0.141529578375233	-0.0754308256293796	0.238838982701005	873	956	-0.0223037619818302	0.284493561668229	-0.003692251321403	Polyp
epithelium
Chen_2021_Cell.HTA11_2334	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	163	0.154886385118191	-0.133421606554383	0.312563354396959	873	956	0.5489089746804	0.467472836499339	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_2334	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	417	0.0558367846724448	-0.0843136218464486	0.146802794585903	873	956	-0.335764640270144	-0.534512291264643	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_2487	normal_epithelial	normal	Epithelial cell	Chen_2021_Cell	missing	missing	16	-0.120234075097536	0.0399865737610717	-0.116484846294448	873	956	-0.19272062141709	-0.0587211408594494	-0.28845470482067	Normal
epithelium
Chen_2021_Cell.HTA11_2487	polyp_cancer	polyp	Cancer cell	Chen_2021_Cell	missing	missing	667	0.0664682352695244	-0.034820253024994	0.104214685253591	873	956	-0.338595109489405	-0.383497169973374	-0.28845470482067	Polyp
cancer-like
Chen_2021_Cell.HTA11_2487	polyp_epithelial	polyp	Epithelial cell	Chen_2021_Cell	missing	missing	142	0.0476565709137023	-0.0707062482389136	0.126347683764328	873	956	-0.317344565722458	-0.384497393968972	-0.28845470482067	Polyp
epithelium
Chen_2021_Cell.HTA11_2951	normal_epithelial	normal	Epithelial cell	Chen_2021_Cell	missing	missing	67	0.00693512504918263	0.0315292840975155	-0.000756261966307497	873	956	-0.266434405115011	-0.338706418006095	-0.28845470482067	Normal
epithelium
