gene	discovery_effect_adenoma_minus_normal	bootstrap_effect_median	bootstrap_ci_low	bootstrap_ci_high	direction_stability	bootstrap_sign_p	mean_expression_discovery	bootstrap_sign_q	excluded_gene	ci_excludes_zero	eligible	selection_magnitude	selected
UQCRC2	-0.16089107	-0.15972939	-0.32656627520918846	-0.006658618594519798	0.978	0.044	0.05445923	0.1723081929110982	False	True	True	0.16089107	False
PSORS1C1	0.16074969	0.162699	0.07349976599216461	0.25549057200551034	1.0	0.000999000999000999	-0.046119846	0.012651009268822122	False	True	False	0.16074969	False
RPL37A	0.16069044	0.15868732	-0.0642985688522458	0.3990615762770175	0.919	0.162	-0.047382288	0.40075436793422403	True	False	False	0.16069044	False
IKBKB	0.16065744	0.16342422	0.04816807461902499	0.2715456612408161	1.0	0.000999000999000999	-0.04887631	0.012651009268822122	False	True	False	0.16065744	False
C6orf132	0.16056076	0.16398856	0.07268188688904047	0.2757248573005199	1.0	0.000999000999000999	-0.08286686	0.012651009268822122	False	True	False	0.16056076	False
SPINK4	0.16054554	0.16339771	0.006413776462431997	0.33450356796383857	0.982	0.036	-0.09227133	0.14938160325083116	False	True	False	0.16054554	False
FPGS	0.16036874	0.16108477	0.08053195960819721	0.2600273966789245	1.0	0.000999000999000999	-0.039756365	0.012651009268822122	False	True	False	0.16036874	False
ZFYVE9	0.16023819	0.16352332	0.06502770110964776	0.2664716683328151	0.999	0.002	-0.040456828	0.015846696449565014	False	True	False	0.16023819	False
S100A16	-0.1602012	-0.15801638	-0.2622634835541248	-0.06124920267611744	0.999	0.002	-0.1218625	0.015846696449565014	False	True	False	0.1602012	False
SHC2	0.16017866	0.1595647	0.069047611951828	0.2650520607829094	1.0	0.000999000999000999	-0.008777587	0.012651009268822122	False	True	False	0.16017866	False
LAMTOR3	-0.16016921	-0.16018799	-0.2610344633460045	-0.05123423114418983	0.996	0.008	0.021022981	0.04971122994652406	False	True	True	0.16016921	False
ENSG00000267881	0.16011637	0.16423516	-0.04135787235572934	0.379807125031948	0.937	0.126	-0.09021813	0.342332338950254	True	False	False	0.16011637	False
ENPP1	-0.16011275	-0.1575801	-0.2179929856210947	-0.10142337530851364	1.0	0.000999000999000999	0.00090288976	0.012651009268822122	False	True	False	0.16011275	False
CCNY	0.16002467	0.16090596	0.04312522290274501	0.28245649561285974	1.0	0.000999000999000999	-0.035418022	0.012651009268822122	False	True	False	0.16002467	False
CUL4A	0.1599785	0.16436782	0.02624786659143865	0.307048499584198	0.989	0.022	-0.04464685	0.10656259882133104	False	True	False	0.1599785	False
USP54	0.15991065	0.16603234	0.03591584898531437	0.288599894195795	0.994	0.012	-0.05828732	0.06785970800469877	False	True	False	0.15991065	False
PDZD11	-0.15980905	-0.15902585	-0.22028587944805622	-0.09223525784909727	1.0	0.000999000999000999	0.013918117	0.012651009268822122	False	True	True	0.15980905	False
SLC16A1-AS1	0.15974104	0.15876675	-0.021347599430009717	0.35331185609102245	0.957	0.086	-0.019434446	0.2679637540453074	False	False	False	0.15974104	False
RALGDS	0.15972261	0.16035733	0.07340581938624383	0.24446260072290896	1.0	0.000999000999000999	-0.05513172	0.012651009268822122	False	True	False	0.15972261	False
TOP1MT	0.15970136	0.15961146	0.08277904521673918	0.24396195746958255	1.0	0.000999000999000999	-0.0019110973	0.012651009268822122	False	True	False	0.15970136	False
HOOK3	0.15966095	0.16138974	0.06392426416277885	0.2660718463361263	0.999	0.002	-0.062120117	0.015846696449565014	False	True	False	0.15966095	False
CTTNBP2	0.15943724	0.15752435	0.08761214911937713	0.24424133785068988	1.0	0.000999000999000999	0.0027703703	0.012651009268822122	False	True	True	0.15943724	False
SIMC1	0.1593099	0.16054212	0.03344696490094066	0.2891161486506462	0.994	0.012	-0.028589562	0.06785970800469877	False	True	False	0.1593099	False
ERICH1	0.15919995	0.16076034	0.04412912698462605	0.2727843128144741	0.997	0.006	-0.026009468	0.039738207547169814	False	True	False	0.15919995	False
GCN1	0.15917361	0.15497401	0.06581744756549597	0.2794079102575779	0.999	0.002	-0.03140527	0.015846696449565014	False	True	False	0.15917361	False
CNN3	-0.15905282	-0.161683	-0.28341557681560514	-0.014929171232506637	0.983	0.034	0.055522416	0.14353946379353544	False	True	True	0.15905282	False
VOPP1	0.15903638	0.1602023	0.04465808374807239	0.28713920861482617	0.996	0.008	-0.049595345	0.04971122994652406	False	True	False	0.15903638	False
HOXA6	0.15900344	0.16134694	-0.0027726393891498425	0.34730817079544063	0.972	0.056	-0.036903035	0.2034376886589047	False	False	False	0.15900344	False
FOXK2	0.15899624	0.15989675	0.03018788192421198	0.3048002772033214	0.993	0.014	-0.04279517	0.0762767987065481	False	True	False	0.15899624	False
SETDB1	0.15890571	0.16142105	0.05033141793683171	0.2644497387111187	0.998	0.004	-0.03722461	0.02861218424962853	False	True	False	0.15890571	False
NPNT	0.15884027	0.15487611	-0.011665627104230225	0.3549030445516109	0.964	0.072	-0.011016962	0.2391578117299162	False	False	False	0.15884027	False
PNPLA2	-0.15882932	-0.14817792	-0.3292536698281765	-0.02471585031598807	0.994	0.012	-0.034535833	0.06785970800469877	False	True	False	0.15882932	False
ZNF251	0.15879676	0.15919743	0.04804780101403594	0.2666604399681091	0.998	0.004	-0.02513394	0.02861218424962853	False	True	False	0.15879676	False
ALDH2	-0.1587718	-0.16150773	-0.31186647787690164	0.001623590115923428	0.973	0.054	0.06952264	0.1983964238988225	False	False	False	0.1587718	False
CYFIP2	0.15874185	0.16149044	0.07321054246276618	0.24622682332992554	1.0	0.000999000999000999	0.013776122	0.012651009268822122	False	True	True	0.15874185	False
FNBP1L	0.15873262	0.1603759	0.006310938566457481	0.32168848142027856	0.982	0.036	-0.014854579	0.14938160325083116	False	True	False	0.15873262	False
BIRC6	0.15863504	0.1636222	-0.03950046598911285	0.3845469683408735	0.933	0.134	-0.097617	0.35631121281464534	False	False	False	0.15863504	False
ARID4B	0.15861398	0.16208918	0.018464011512696745	0.29395516514778136	0.986	0.028	-0.07016118	0.1252048832271762	False	True	False	0.15861398	False
SNX29	0.1586136	0.16327992	0.05829580258578062	0.2604399926960468	1.0	0.000999000999000999	-0.05934219	0.012651009268822122	False	True	False	0.1586136	False
KIF2A	0.15858617	0.16030337	0.0468606935814023	0.2802392587065696	1.0	0.000999000999000999	-0.032890048	0.012651009268822122	False	True	False	0.15858617	False
POFUT1	0.15848319	0.15583798	0.0655423242598772	0.2617886282503605	1.0	0.000999000999000999	0.009152293	0.012651009268822122	False	True	True	0.15848319	False
MSH3	0.15845634	0.15904501	0.017928255628794434	0.3054472297430038	0.989	0.022	-0.037670948	0.10656259882133104	False	True	False	0.15845634	False
MRPS33	-0.15830606	-0.15721169	-0.2539203979074955	-0.06474179793149235	0.999	0.002	0.06581748	0.015846696449565014	False	True	True	0.15830606	False
PPP1R13B	0.15825735	0.1657927	0.004303611477371312	0.3099923193454742	0.975	0.05	-0.08617254	0.18825698324022347	False	True	False	0.15825735	False
UNK	0.15822192	0.16050732	0.046937608160078526	0.2776323102414608	1.0	0.000999000999000999	-0.05831758	0.012651009268822122	False	True	False	0.15822192	False
CCNO	0.15821046	0.15972987	0.08538378886878491	0.22485101148486136	1.0	0.000999000999000999	-0.022810567	0.012651009268822122	False	True	False	0.15821046	False
CLDN3	-0.15816168	-0.15249579	-0.3489134132862091	0.011812224052846414	0.961	0.078	-0.0073442445	0.25152574162679425	False	False	False	0.15816168	False
DUT	-0.15813954	-0.16188288	-0.2501958757638931	-0.05873755346983672	0.997	0.006	0.037486043	0.039738207547169814	False	True	True	0.15813954	False
TEC	0.15807319	0.16134736	0.062283736653625965	0.2527456030249596	1.0	0.000999000999000999	-0.017446822	0.012651009268822122	False	True	False	0.15807319	False
PRKAR1B	0.15805429	0.1580777	0.02039832579903305	0.29137548431754107	0.989	0.022	-0.040655885	0.10656259882133104	False	True	False	0.15805429	False
FBXW8	0.15805158	0.16039738	0.06506750900298357	0.2632332488894462	1.0	0.000999000999000999	-0.04300905	0.012651009268822122	False	True	False	0.15805158	False
ADAMTS9	0.15805006	0.15256038	0.05735001172870398	0.30156493932008743	1.0	0.000999000999000999	-0.0020109045	0.012651009268822122	False	True	False	0.15805006	False
FTO	0.15804273	0.16065338	0.02834212733432651	0.2873817041516304	0.993	0.014	-0.034791306	0.0762767987065481	False	True	False	0.15804273	False
SVIL	0.15802884	0.16073382	-0.04209092557430267	0.38804593011736865	0.943	0.114	-0.07576718	0.321605023022185	False	False	False	0.15802884	False
TMEM54	-0.15781473	-0.15282501	-0.3012897580862045	-0.023426270298659835	0.988	0.024	-0.06653093	0.11296996787260792	False	True	False	0.15781473	False
NAV2	0.15765113	0.15690067	0.039889735728502275	0.28659733533859255	0.999	0.002	-0.022466924	0.015846696449565014	False	True	False	0.15765113	False
COL4A5	0.15762436	0.15353364	0.05560126323252916	0.2725876644253731	1.0	0.000999000999000999	0.0031721548	0.012651009268822122	False	True	True	0.15762436	False
SPTBN2	0.15759638	0.15772766	0.0811185447499156	0.24032116271555418	1.0	0.000999000999000999	-0.010838112	0.012651009268822122	False	True	False	0.15759638	False
DMPK	0.15738243	0.15825693	0.064674511551857	0.2541854947805405	0.998	0.004	-0.01836558	0.02861218424962853	False	True	False	0.15738243	False
CCNL2	0.15731187	0.15794191	0.0639134779572487	0.2505157895386218	0.999	0.002	-0.03079433	0.015846696449565014	False	True	False	0.15731187	False
TVP23C	0.15722065	0.15861899	0.013425710797309875	0.3109356246888637	0.983	0.034	-0.04311994	0.14353946379353544	False	True	False	0.15722065	False
CST3	-0.15716776	-0.15380341	-0.37699917033314706	0.05984936421737074	0.915	0.17	-0.060908202	0.4132635983263599	False	False	False	0.15716776	False
GALNT12	-0.15712687	-0.15345359	-0.26164524257183075	-0.039008972700685283	0.996	0.008	-0.018492166	0.04971122994652406	False	True	False	0.15712687	False
KLHL22	0.15708633	0.15882282	0.06873029451817274	0.2393404122442007	1.0	0.000999000999000999	-0.033496946	0.012651009268822122	False	True	False	0.15708633	False
DNASE1	0.15708455	0.15950933	0.06955916099250317	0.2410481713712215	1.0	0.000999000999000999	-0.042377446	0.012651009268822122	False	True	False	0.15708455	False
DAP3	0.15697253	0.15621008	0.015089763025753202	0.32144535556435583	0.986	0.028	-0.03858114	0.1252048832271762	False	True	False	0.15697253	False
ENSG00000251095	0.15692239	0.15716556	0.07667470257729292	0.24358043409883975	1.0	0.000999000999000999	-0.015710672	0.012651009268822122	True	True	False	0.15692239	False
ENSG00000243081	0.15691593	0.15464993	0.05969906272366643	0.2764593459665775	1.0	0.000999000999000999	-0.0033040987	0.012651009268822122	True	True	False	0.15691593	False
TMED3	0.15689026	0.15562771	0.01810057070106268	0.3193003013730048	0.986	0.028	-0.08006911	0.1252048832271762	False	True	False	0.15689026	False
ATP2B4	0.15683705	0.1565777	0.08186265286058188	0.23739980310201644	1.0	0.000999000999000999	-0.011048292	0.012651009268822122	False	True	False	0.15683705	False
CXCL3	0.15682314	0.15364039	0.07241466790437698	0.26075586304068565	0.999	0.002	-0.0069030523	0.015846696449565014	False	True	False	0.15682314	False
TACC2	0.15674765	0.16494696	0.03000186034478247	0.2912597298622131	0.99	0.02	-0.06331055	0.09943346119799351	False	True	False	0.15674765	False
DISP2	-0.15671036	-0.15529622	-0.23653411380946637	-0.06171860676258803	1.0	0.000999000999000999	-0.069373325	0.012651009268822122	False	True	False	0.15671036	False
STX18-AS1	0.15664858	0.15859628	0.06920503396540881	0.24487207643687722	1.0	0.000999000999000999	-0.060382932	0.012651009268822122	False	True	False	0.15664858	False
LIMS1	0.15664363	0.15776128	0.04235966317355633	0.28245529234409333	0.998	0.004	-0.04184749	0.02861218424962853	False	True	False	0.15664363	False
SNHG8	0.15661651	0.15385126	0.061289723962545395	0.25338221341371525	1.0	0.000999000999000999	0.004025506	0.012651009268822122	False	True	True	0.15661651	False
DOCK7	0.15654609	0.15713224	0.036174486950039865	0.29917333647608757	0.995	0.01	-0.019205725	0.05908819919340698	False	True	False	0.15654609	False
HIBADH	0.15653528	0.15862513	0.0496653126552701	0.27470131665468217	0.997	0.006	-0.025493603	0.039738207547169814	False	True	False	0.15653528	False
LY6D	0.15652375	0.13831748	0.009130167867988348	0.4021762281656264	0.993	0.014	0.018249268	0.0762767987065481	False	True	True	0.15652375	False
SLC37A1	0.15647456	0.16067514	0.029841528087854386	0.29596196934580804	0.99	0.02	-0.09984996	0.09943346119799351	False	True	False	0.15647456	False
PKD1L3	0.15642872	0.15530092	0.055096568260341885	0.2841543287038803	1.0	0.000999000999000999	-0.010217444	0.012651009268822122	False	True	False	0.15642872	False
ATP5ME	-0.15641439	-0.15536562	-0.3155190505087376	-0.010887886839918814	0.98	0.04	0.005687382	0.16127303182579567	False	True	True	0.15641439	False
FAF1	0.15638395	0.16109064	-0.03623030362650752	0.3569596357643604	0.95	0.1	-0.070744015	0.2957002457002457	False	False	False	0.15638395	False
DYM	0.15628943	0.15738957	0.0251065593212843	0.29223941639065737	0.988	0.024	-0.05431312	0.11296996787260792	False	True	False	0.15628943	False
ENSG00000251194	0.15626378	0.15369293	0.07252405025064945	0.258905091881752	1.0	0.000999000999000999	-0.00028468185	0.012651009268822122	True	True	False	0.15626378	False
ERN2	0.15626298	0.16321096	-0.02887634262442589	0.3614235632121563	0.951	0.098	-0.10660596	0.29175757575757577	False	False	False	0.15626298	False
ARHGAP27P1-BPTFP1-KPNA2P3	0.15624008	0.15820427	0.013953072344884281	0.29413870498538014	0.985	0.03	-0.04898854	0.13127386053759252	False	True	False	0.15624008	False
SKP1	-0.15623881	-0.15664575	-0.28499346375465395	-0.0195166109595448	0.981	0.038	0.058033757	0.1554033980582524	False	True	True	0.15623881	False
BIN1	0.15621728	0.15229857	0.0437621203251183	0.2920773543417453	0.996	0.008	-0.014733603	0.04971122994652406	False	True	False	0.15621728	False
H1-2	-0.15620708	-0.15560344	-0.22211172766983509	-0.09723866023123265	1.0	0.000999000999000999	-0.0009346412	0.012651009268822122	False	True	False	0.15620708	False
PTPN14	0.15619676	0.15647104	0.09479187577962875	0.2285883031785488	1.0	0.000999000999000999	-0.013188983	0.012651009268822122	False	True	False	0.15619676	False
NCOA2	0.15617336	0.1601434	-0.03477016212418675	0.36300726607441897	0.944	0.112	-0.07245976	0.31785211386221995	False	False	False	0.15617336	False
CAPN8	0.15616728	0.15502653	-0.04032211601734161	0.380250322818756	0.932	0.136	-0.14478861	0.35975571080932567	False	False	False	0.15616728	False
PRAP1	-0.1560571	-0.15407053	-0.2819123640656471	-0.05439291587099433	0.997	0.006	0.00729975	0.039738207547169814	False	True	True	0.1560571	False
TMEM26-AS1	-0.15601946	-0.15326622	-0.47607654705643654	0.015301037533208727	0.889	0.222	0.011446509	0.481834084761046	False	False	False	0.15601946	False
DSC2	-0.15589608	-0.15436357	-0.30576242208480836	0.00590030571911482	0.97	0.06	-0.008286123	0.21262803659690818	False	False	False	0.15589608	False
PRRC2C	0.15589264	0.15938906	-0.062355645932257175	0.38860677033662794	0.912	0.176	-0.0742854	0.4217641871710994	False	False	False	0.15589264	False
CBX6	-0.15588456	-0.15654245	-0.21406860910356046	-0.09762417692691089	1.0	0.000999000999000999	0.012898836	0.012651009268822122	False	True	True	0.15588456	False
TBCK	0.15587907	0.16039176	0.013886258332058787	0.30921137556433675	0.985	0.03	-0.025509344	0.13127386053759252	False	True	False	0.15587907	False
HADHA	-0.1558663	-0.1558278	-0.26060468703508377	-0.03153887637890879	0.995	0.01	-0.028631104	0.05908819919340698	False	True	False	0.1558663	False
BAIAP2L1	0.15576999	0.15610334	-0.003191343392245471	0.32294644340872763	0.972	0.056	-0.110974774	0.2034376886589047	False	False	False	0.15576999	False
RPS23	-0.15573138	-0.15907866	-0.27393520176410674	-0.05152574880048634	0.999	0.002	0.0321784	0.015846696449565014	True	True	False	0.15573138	False
PTMA	-0.1556906	-0.16303864	-0.36693663597106935	0.08283466640859827	0.899	0.202	0.03359004	0.4565389671361502	False	False	False	0.1556906	False
CHMP2A	-0.15567522	-0.15362859	-0.29229849204421043	-0.032795931398868564	0.997	0.006	-0.03229903	0.039738207547169814	False	True	False	0.15567522	False
MTCL2	0.15562335	0.15645695	0.09678446911275387	0.2154272764921188	1.0	0.000999000999000999	-0.02482909	0.012651009268822122	False	True	False	0.15562335	False
ASXL1	0.15554975	0.15462351	0.03545485511422157	0.27520029470324514	0.998	0.004	-0.008215861	0.02861218424962853	False	True	False	0.15554975	False
FAM193B	0.15546864	0.15788016	0.07168680671602487	0.2475535415112972	1.0	0.000999000999000999	-0.04346438	0.012651009268822122	False	True	False	0.15546864	False
SMURF1	0.1554277	0.16263705	0.017709785606712103	0.29339000061154363	0.987	0.026	-0.065880254	0.11948015818900858	False	True	False	0.1554277	False
ACIN1	0.15537483	0.15866658	0.06511825099587441	0.25683852210640906	0.999	0.002	-0.05625806	0.015846696449565014	False	True	False	0.15537483	False
VSTM5	0.15531494	0.15489239	0.07552835661917925	0.264937262237072	1.0	0.000999000999000999	-0.046232015	0.012651009268822122	False	True	False	0.15531494	False
OASL	-0.15525027	-0.15383978	-0.2504909373819828	-0.07360099852085115	1.0	0.000999000999000999	-0.02155812	0.012651009268822122	False	True	False	0.15525027	False
PRLR	0.15524961	0.15804523	0.0046157544478774085	0.3432100430130959	0.98	0.04	-0.04221125	0.16127303182579567	False	True	False	0.15524961	False
USP40	0.15522316	0.15837264	0.07226713914424181	0.2387311540544033	1.0	0.000999000999000999	-0.04073522	0.012651009268822122	False	True	False	0.15522316	False
SYNPO	-0.15517917	-0.15159893	-0.24687560684978962	-0.06735422555357218	1.0	0.000999000999000999	0.0001962785	0.012651009268822122	False	True	False	0.15517917	False
LINC00685	0.1551384	0.15847197	0.04166283318772912	0.2710075192153454	0.996	0.008	-0.052327305	0.04971122994652406	False	True	False	0.1551384	False
CCDC12	0.15509045	0.15571208	0.013341163820587098	0.2946976341307163	0.983	0.034	-0.04729848	0.14353946379353544	False	True	False	0.15509045	False
SNHG16	0.15503657	0.15017389	0.0040593317069578935	0.33164039179682725	0.979	0.042	0.014691427	0.16678246523686072	False	True	True	0.15503657	False
RAB11A	-0.1550256	-0.15473492	-0.28592205569148066	-0.005730407458031617	0.977	0.046	0.021455606	0.1774187936362596	False	True	True	0.1550256	False
PROX1	0.1549758	0.15428442	0.07532636243849992	0.2460495494306087	1.0	0.000999000999000999	0.0072896304	0.012651009268822122	False	True	True	0.1549758	False
BTBD2	0.15496595	0.15584862	0.037019810546189545	0.3050176471471786	0.992	0.016	-0.022638002	0.0843372438604724	False	True	False	0.15496595	False
LRP4	0.15489973	0.15548429	0.0501748887822032	0.26863104552030564	0.998	0.004	0.0006629913	0.02861218424962853	False	True	False	0.15489973	False
PLEKHH3	0.15486002	0.15625647	0.10277047548443079	0.20996176041662692	1.0	0.000999000999000999	-0.042985823	0.012651009268822122	False	True	False	0.15486002	False
TNFSF15	0.15485089	0.14904949	0.053340178821235894	0.28322441652417185	1.0	0.000999000999000999	-0.06574258	0.012651009268822122	False	True	False	0.15485089	False
RILPL1	0.1548143	0.1539203	0.0773433206602931	0.23998979069292545	1.0	0.000999000999000999	-0.025143698	0.012651009268822122	False	True	False	0.1548143	False
KRT19	-0.15478101	-0.14387676	-0.4296563468873501	0.10197882000356909	0.872	0.256	-0.13286215	0.5217544453852667	False	False	False	0.15478101	False
MSX1	0.1547724	0.15478279	0.07389536537230015	0.240627146884799	0.999	0.002	-0.011753727	0.015846696449565014	False	True	False	0.1547724	False
ADD3	0.15470313	0.15192682	-0.01203198302537202	0.35755076706409433	0.962	0.076	-0.03756797	0.2475159949743887	False	False	False	0.15470313	False
NBPF1	-0.15469503	-0.14972031	-0.2704769417643547	-0.04029139075428251	0.996	0.008	0.009831374	0.04971122994652406	False	True	True	0.15469503	False
SMG6	0.15469323	0.15986508	0.015599892335012558	0.2979163452982902	0.987	0.026	-0.07154059	0.11948015818900858	False	True	False	0.15469323	False
CFTR	0.15461968	0.15718839	-0.0378379694186151	0.3790387369692325	0.939	0.122	-0.050318114	0.33522146118721463	False	False	False	0.15461968	False
PRKCB	-0.15461451	-0.15707791	-0.24591520428657532	-0.0307949386071414	0.992	0.016	0.006624018	0.0843372438604724	False	True	True	0.15461451	False
NUP50-DT	0.15454122	0.1557336	0.03806797377765179	0.2767456032335758	0.999	0.002	-0.039075907	0.015846696449565014	False	True	False	0.15454122	False
ZDHHC2	0.15452495	0.15532708	0.009782915445975962	0.3169949069619179	0.982	0.036	0.0042857532	0.14938160325083116	False	True	True	0.15452495	False
TMEM170A	-0.15442304	-0.15370986	-0.27104800939559937	-0.030717550404369853	0.99	0.02	0.004602039	0.09943346119799351	False	True	True	0.15442304	False
RBPJ	0.15440804	0.15563801	0.04642742360010743	0.2621621109545231	0.999	0.002	-0.036442194	0.015846696449565014	False	True	False	0.15440804	False
RPL17	-0.15435699	-0.15514305	-0.3707798860967159	0.04500508038327085	0.944	0.112	0.016144902	0.31785211386221995	True	False	False	0.15435699	False
DIP2B	0.15433075	0.16038917	0.0020300537114963	0.33339414149522784	0.975	0.05	-0.084917605	0.18825698324022347	False	True	False	0.15433075	False
TRIM56	0.15430292	0.1593019	0.01754164877347648	0.28615922480821604	0.988	0.024	-0.06456526	0.11296996787260792	False	True	False	0.15430292	False
TP53BP1	0.15429929	0.15773049	0.053784070815891025	0.2599476337432861	1.0	0.000999000999000999	-0.019517774	0.012651009268822122	False	True	False	0.15429929	False
POM121	0.15426871	0.15663603	0.015391754265874627	0.27776539251208304	0.984	0.032	-0.05179942	0.13733265410086604	False	True	False	0.15426871	False
NUP160	0.15423888	0.15720128	0.04642430860549211	0.25845754370093343	0.998	0.004	-0.035428654	0.02861218424962853	False	True	False	0.15423888	False
PRKDC	0.15421236	0.15167826	-0.0253885627258569	0.34415687099099157	0.96	0.08	-0.018100971	0.2557965651390075	False	False	False	0.15421236	False
VAMP2	-0.15418345	-0.15095922	-0.23850661814212798	-0.07401486393064263	1.0	0.000999000999000999	0.0077544176	0.012651009268822122	False	True	True	0.15418345	False
RPL9	-0.154085	-0.15930268	-0.34193665310740473	0.03979712519794698	0.949	0.102	0.08424942	0.29972061388210675	True	False	False	0.154085	False
NIPSNAP3A	-0.1540389	-0.15588382	-0.25993138551712036	-0.05260861255228522	0.999	0.002	0.036317933	0.015846696449565014	False	True	True	0.1540389	False
CRAT	-0.15402412	-0.15368304	-0.25094186067581176	-0.0722559005022049	1.0	0.000999000999000999	0.02296852	0.012651009268822122	False	True	True	0.15402412	False
CDKN1C	0.15386483	0.14535409	0.0763675332069397	0.2573105901479721	1.0	0.000999000999000999	-0.011618169	0.012651009268822122	False	True	False	0.15386483	False
ENSG00000225421	-0.15383121	-0.15291944	-0.3518255814909935	0.05950147593393919	0.923	0.154	-0.0344745	0.3879994018691589	True	False	False	0.15383121	False
IFI6	0.15382367	0.15106075	0.010001033777371049	0.3061549574136734	0.986	0.028	0.019886838	0.1252048832271762	False	True	True	0.15382367	False
ITPR2	0.15365043	0.15819724	0.03548021260648966	0.2751886621117592	0.995	0.01	-0.043989364	0.05908819919340698	False	True	False	0.15365043	False
TUBAL3	-0.15361416	-0.15129113	-0.2469175297766924	-0.04750829096883536	0.995	0.01	0.021660844	0.05908819919340698	False	True	True	0.15361416	False
DHCR24	-0.15341023	-0.1493845	-0.25894880220294	-0.048014594893902564	0.998	0.004	-0.09909769	0.02861218424962853	False	True	False	0.15341023	False
FAM107B	-0.15329337	-0.14978537	-0.27915811613202096	-0.032402507681399594	0.997	0.006	-0.036789548	0.039738207547169814	False	True	False	0.15329337	False
TRAPPC12	0.15325567	0.15825236	0.05489111710339785	0.2632904782891273	0.999	0.002	-0.06605092	0.015846696449565014	False	True	False	0.15325567	False
SKIL	0.15317324	0.15684602	0.018736110255122184	0.29418613091111184	0.988	0.024	-0.022091059	0.11296996787260792	False	True	False	0.15317324	False
GNG12	-0.15316787	-0.15378773	-0.299006225168705	-0.0004327711430960556	0.975	0.05	-0.010805079	0.18825698324022347	False	True	False	0.15316787	False
IQCK	0.15314531	0.15623426	0.07535739671438932	0.23969425074756143	1.0	0.000999000999000999	-0.045431864	0.012651009268822122	False	True	False	0.15314531	False
AHCYL2	-0.15305014	-0.14701006	-0.3213609904050827	0.028142824303358772	0.956	0.088	-0.024225526	0.2717331622835151	False	False	False	0.15305014	False
RFX7	0.1530465	0.15317746	0.039285755995661024	0.2857423700392246	0.995	0.01	-0.026081566	0.05908819919340698	False	True	False	0.1530465	False
CASZ1	0.15301295	0.15937561	0.03522200854495168	0.2739344768226147	0.993	0.014	-0.084198296	0.0762767987065481	False	True	False	0.15301295	False
IL15RA	0.15294391	0.15286665	0.03570074206218123	0.2971002280712127	0.997	0.006	-0.022597335	0.039738207547169814	False	True	False	0.15294391	False
CHMP4B	-0.15287384	-0.15316357	-0.27980180755257605	-0.018711386946961353	0.981	0.038	0.02344471	0.1554033980582524	False	True	True	0.15287384	False
GMDS-DT	0.15279	0.15453511	-0.04845372838899493	0.38788720518350595	0.936	0.128	-0.065652445	0.34611972396084095	False	False	False	0.15279	False
LRP11	0.15275216	0.15373236	0.06058990322053433	0.24846394993364807	1.0	0.000999000999000999	-0.016951613	0.012651009268822122	False	True	False	0.15275216	False
TGFA	-0.15270281	-0.15530658	-0.23832229785621167	-0.0661995867267251	0.998	0.004	0.049056947	0.02861218424962853	False	True	True	0.15270281	False
PEX26	-0.15259767	-0.14837825	-0.2629326947033405	-0.04438957953825596	0.994	0.012	-0.013033782	0.06785970800469877	False	True	False	0.15259767	False
TUBB	0.15249696	0.14563219	-0.03258746126666665	0.37989506199955936	0.936	0.128	-0.010789825	0.34611972396084095	False	False	False	0.15249696	False
MAP4K3	0.1524871	0.15448724	0.026557203149423003	0.2910483099520206	0.99	0.02	-0.06100601	0.09943346119799351	False	True	False	0.1524871	False
TECPR2	0.15246218	0.15399763	0.07472101245075465	0.23522416613996028	1.0	0.000999000999000999	-0.034682192	0.012651009268822122	False	True	False	0.15246218	False
ENSG00000254929	0.15243706	0.1565882	0.01669632885605097	0.28675214871764176	0.985	0.03	-0.06544266	0.13127386053759252	True	True	False	0.15243706	False
BAIAP2	0.152405	0.15281016	0.08813917823135853	0.21662114672362803	1.0	0.000999000999000999	-0.049984287	0.012651009268822122	False	True	False	0.152405	False
RTL8A	-0.15233696	-0.1528333	-0.24680913053452969	-0.055262298975139866	0.999	0.002	0.025606785	0.015846696449565014	False	True	True	0.15233696	False
PDE8A	-0.15219332	-0.15384054	-0.332424183934927	0.05415367521345613	0.926	0.148	-0.05172643	0.3788305355108242	False	False	False	0.15219332	False
AGO4	0.15219301	0.15586475	0.05155885992571712	0.2517231665551662	1.0	0.000999000999000999	-0.036807477	0.012651009268822122	False	True	False	0.15219301	False
RN7SKP127	-0.15216982	-0.14777377	-0.23580007664859295	-0.07382712382823228	1.0	0.000999000999000999	-0.006756055	0.012651009268822122	False	True	False	0.15216982	False
SLCO5A1	0.1520907	0.15019226	0.0667050950229168	0.2516454629600048	1.0	0.000999000999000999	-0.002925423	0.012651009268822122	False	True	False	0.1520907	False
SINHCAF	0.15203261	0.1552265	0.037834208179265263	0.27314398959279057	0.996	0.008	-0.035230048	0.04971122994652406	False	True	False	0.15203261	False
RAB15	0.15197387	0.15357462	0.02754949792288244	0.2879925638437271	0.986	0.028	-0.019813688	0.1252048832271762	False	True	False	0.15197387	False
SHLD2	0.15196104	0.15422454	0.007836966938339181	0.30875222161412236	0.978	0.044	-0.07233907	0.1723081929110982	False	True	False	0.15196104	False
ACYP2	0.15186124	0.15476304	0.008665380731690677	0.30038715749979017	0.985	0.03	-0.06431195	0.13127386053759252	False	True	False	0.15186124	False
RPS13	-0.15181682	-0.16101071	-0.3319240763783455	0.04239655975252371	0.947	0.106	0.06743619	0.30700369574559516	True	False	False	0.15181682	False
